#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 02 15 02 50 233  7.3  8.3  0.93  5.56  4.47 218 1015.4  21.5  22.1 999.0 99.0 99.00
2014 02 15 03 50 237  6.2  8.0  1.01  5.56  4.62 210 1016.2  21.5  22.1 999.0 99.0 99.00
2014 02 15 04 50 256  5.4  6.7  1.01  5.88  4.62 234 1017.0  21.6  22.1 999.0 99.0 99.00
2014 02 15 05 50 266  4.4  5.5  1.00  5.26  4.69 229 1017.2  21.6  22.1 999.0 99.0 99.00
2014 02 15 06 50 301  4.4  5.3  1.08  5.56  4.93 238 1017.6  21.6  22.1 999.0 99.0 99.00
2014 02 15 07 50 307  4.2  4.9  1.21  5.88  5.04 255 1017.5  21.5  22.0 999.0 99.0 99.00
2014 02 15 08 50 311  3.7 99.0 99.00 99.00 99.00 999 1017.4 999.0  22.1 999.0 99.0 99.00
2014 02 15 09 50 338  3.7  4.9  1.06  5.88  4.95 247 1017.9  21.3  22.0 999.0 99.0 99.00
2014 02 15 10 50 351  3.4  4.1  0.99  5.88  4.96 251 1017.9  21.2  21.9 999.0 99.0 99.00
2014 02 15 11 50  40  1.8  2.6  0.97  5.88  4.87 249 1017.5  21.1  21.9 999.0 99.0 99.00
2014 02 15 12 50  32  1.9  2.6  0.87  5.88  4.87 264 1018.9  21.3  21.9 999.0 99.0 99.00
2014 02 15 13 50  43  3.8  4.5  0.81  5.26  4.70 236 1019.9  21.5  21.8 999.0 99.0 99.00
2014 02 15 14 50  47  5.5  6.3  0.77  5.56  4.67 245 1020.7  21.6  21.8 999.0 99.0 99.00
2014 02 15 15 50  59  5.1  6.0  0.71  5.56  4.52 247 1021.2  21.3  21.8 999.0 99.0 99.00
2014 02 15 16 50  68  4.8  5.4  0.60  5.26  4.14 239 1021.6  21.2  21.9 999.0 99.0 99.00
2014 02 15 17 50  77  3.6  4.3  0.60  5.26  3.87 232 1021.3  21.6  22.0 999.0 99.0 99.00
2014 02 15 18 50  64  5.0  6.4  0.60  5.00  3.99 248 1020.8  21.2  22.2 999.0 99.0 99.00
2014 02 15 19 50  74  5.8  6.9  0.60  5.56  3.77 253 1020.2  21.1  22.1 999.0 99.0 99.00
2014 02 15 20 50  81  5.8  6.6  0.68  5.00  3.81 242 1019.8  21.3  22.1 999.0 99.0 99.00
2014 02 15 21 50  89  5.9  6.8  0.68  4.35  3.82 999 1019.7  21.4  22.1 999.0 99.0 99.00
2014 02 15 22 50  91  6.0  7.2  0.72  5.00  3.88 308 1019.8  21.3  22.0 999.0 99.0 99.00
2014 02 15 23 50 102  5.5  6.9  0.78  4.76  4.07 999 1020.2  21.1  22.0 999.0 99.0 99.00
2014 02 16 00 50 141  5.2  5.9  0.88  5.00  4.28 337 1020.1  21.0  21.9 999.0 99.0 99.00
2014 02 16 01 50 141  5.5  6.7  0.83  5.00  4.35 339 1020.3  21.1  21.9 999.0 99.0 99.00
2014 02 16 02 50 149  5.4  6.3  0.87  5.56  4.46  12 1021.0  21.2  21.9 999.0 99.0 99.00
2014 02 16 03 50 152  6.6  7.7  0.84  5.88  4.41  12 1020.8  21.0  21.9 999.0 99.0 99.00
2014 02 16 04 50 159  6.9  8.0  0.81  5.88  4.38  18 1020.4  21.0  22.0 999.0 99.0 99.00
2014 02 16 05 50 160  8.2  9.5  0.81  4.00  4.20 999 1020.1  21.0  22.0 999.0 99.0 99.00
2014 02 16 06 50 165  8.2 10.0  0.85  4.17  4.21 999 1019.6  21.1  21.9 999.0 99.0 99.00
2014 02 16 07 50 166  7.7  8.8  0.90  4.35  4.28 999 1019.3  21.1  21.9 999.0 99.0 99.00
2014 02 16 08 50 169  6.4  7.7  0.89  4.76  4.36 999 1019.1  21.1  21.9 999.0 99.0 99.00
2014 02 16 09 50 169  6.1  7.4  0.76  5.00  4.30 167 1018.9  21.2  21.8 999.0 99.0 99.00
2014 02 16 10 50 185  5.7  7.3  0.72  4.55  4.30 999 1018.7  21.3  21.9 999.0 99.0 99.00
2014 02 16 11 50 189  5.5  6.6  0.82  4.55  4.38 999 1019.1  21.4  21.9 999.0 99.0 99.00
2014 02 16 12 50 193  5.6  6.4  0.75  5.00  4.37 201 1019.6  21.4  21.9 999.0 99.0 99.00
2014 02 16 13 50 185  6.6  7.6  0.76  5.00  4.31 199 1019.9  21.7  21.9 999.0 99.0 99.00
2014 02 16 14 50 164  6.3  7.2  0.71  4.76  4.33 999 1020.7  22.1  22.0 999.0 99.0 99.00
2014 02 16 15 50 176  5.8  6.7  0.74  4.76  4.34 999 1021.1  22.0  22.1 999.0 99.0 99.00
2014 02 16 16 50 177  5.3  6.4  0.73  4.76  4.34 999 1021.1  22.1  22.2 999.0 99.0 99.00
2014 02 16 17 50 172  5.2  6.0  0.74  4.35  4.36 999 1020.9  22.3  22.2 999.0 99.0 99.00
2014 02 16 18 50 165  5.3  6.3  0.79  4.76  4.48 999 1020.3  22.3  22.2 999.0 99.0 99.00
2014 02 16 19 50 160  4.8  5.6  0.69  4.17  4.27 999 1019.3  22.4  22.3 999.0 99.0 99.00
2014 02 16 20 50 164  6.1  7.1  0.72  5.00  4.35 212 1018.6  22.3  22.3 999.0 99.0 99.00
2014 02 16 21 50 164  5.4  6.7  0.73  4.76  4.34 999 1018.4  22.4  22.3 999.0 99.0 99.00
2014 02 16 22 50 159  5.3  6.8  0.70  4.76  4.41 999 1018.4  22.5  22.3 999.0 99.0 99.00
2014 02 16 23 50 149  4.9  6.0  0.64  4.35  4.18 999 1018.9  21.8  22.2 999.0 99.0 99.00
2014 02 17 00 50 137  5.5  6.4  0.65  4.76  4.19 999 1019.2  21.8  22.2 999.0 99.0 99.00
2014 02 17 01 50 135  5.9  6.9  0.64  4.76  4.12 999 1019.6  21.8  22.2 999.0 99.0 99.00
2014 02 17 02 50 137  6.9  7.9  0.63  4.76  4.03 999 1019.8  21.8  22.2 999.0 99.0 99.00
2014 02 17 03 50 141  6.5  7.6  0.63  4.35  4.01 999 1019.8  21.9  22.2 999.0 99.0 99.00
2014 02 17 04 50 140  6.7  7.9  0.67  4.00  4.00 999 1019.8  22.0  22.1 999.0 99.0 99.00
2014 02 17 05 50 146  6.3  7.5  0.69  4.35  4.01 999 1019.7  21.9  22.1 999.0 99.0 99.00
2014 02 17 06 50 151  6.2  7.1  0.75  4.55  4.18 999 1019.4  21.8  22.2 999.0 99.0 99.00
2014 02 17 07 50 150  6.4  7.4  0.76  4.55  4.15 999 1019.2  21.8  22.1 999.0 99.0 99.00
2014 02 17 08 50 155  7.1  8.3  0.70  4.55  4.19 999 1018.7  21.7  22.1 999.0 99.0 99.00
2014 02 17 09 50 165  7.2  8.4  0.67  4.76  4.18 999 1018.4  21.7  22.1 999.0 99.0 99.00
2014 02 17 10 50 171  7.0  8.1  0.74  4.76  4.23 999 1018.2  21.8  22.1 999.0 99.0 99.00
2014 02 17 11 50 177  8.1  9.6  0.77  4.55  4.33 999 1018.4  21.9  22.1 999.0 99.0 99.00
2014 02 17 12 50 176  8.0  9.0  0.84  5.00  4.35 177 1018.8  21.9  22.1 999.0 99.0 99.00
2014 02 17 13 50 177  7.8  9.1  0.80  4.76  4.34 999 1018.9  22.0  22.1 999.0 99.0 99.00
2014 02 17 14 50 173  8.3  9.6  0.79  5.00  4.39 171 1019.2  22.3  22.0 999.0 99.0 99.00
2014 02 17 15 50 170  8.2 10.5  0.89  5.00  4.46 167 1019.4  22.5  22.0 999.0 99.0 99.00
2014 02 17 16 50 173  6.7  7.7  0.96  5.00  4.48 164 1019.7  22.5  22.1 999.0 99.0 99.00
2014 02 17 17 50 168  5.5  6.5  0.92  5.26  4.62 174 1019.4  22.8  22.2 999.0 99.0 99.00
2014 02 17 18 50 161  4.7  5.5  0.89  5.26  4.64 178 1018.7  23.0  22.3 999.0 99.0 99.00
2014 02 17 19 50 153  4.8  5.6  0.78  5.26  4.50 183 1018.0  23.2  22.4 999.0 99.0 99.00
2014 02 17 20 50 140  4.3  5.2  0.84  5.00  4.62 178 1017.9  23.3  22.5 999.0 99.0 99.00
2014 02 17 21 50 133  4.8  5.6  0.69  5.00  4.56 180 1017.9  23.3  22.4 999.0 99.0 99.00
2014 02 17 22 50 117  4.1  4.8  0.77  5.00  4.61 165 1018.5  23.2  22.4 999.0 99.0 99.00
2014 02 17 23 50 120  4.4  5.5  0.72  5.00  4.66 159 1018.9  22.4  22.4 999.0 99.0 99.00
2014 02 18 00 50 132  5.4  6.2  0.80  5.56  4.74 170 1018.9  22.2  22.4 999.0 99.0 99.00
2014 02 18 01 50 131  5.0  5.9  0.94  5.56  4.92 157 1019.6  22.2  22.3 999.0 99.0 99.00
2014 02 18 02 50 131  5.3  6.2  0.94  5.88  5.00 150 1020.1  22.2  22.3 999.0 99.0 99.00
2014 02 18 03 50 138  5.2  6.1  0.94  5.56  4.93 155 1020.4  22.1  22.2 999.0 99.0 99.00
2014 02 18 04 50 133  5.8  6.6  0.94  5.88  4.89 146 1020.3  22.0  22.1 999.0 99.0 99.00
2014 02 18 05 50 142  6.0  6.9  0.88  5.56  4.86 147 1020.0  21.9  22.1 999.0 99.0 99.00
2014 02 18 06 50 151  7.1  8.4  0.93  5.88  5.01 155 1019.7  21.8  22.1 999.0 99.0 99.00
2014 02 18 07 50 151  7.4  8.4  0.87  5.88  4.69 157 1019.8  21.7  22.1 999.0 99.0 99.00
2014 02 18 08 50 154  7.8  9.2  1.00  5.88  4.87 151 1019.2  21.7  22.1 999.0 99.0 99.00
2014 02 18 09 50 153  8.0  9.4  1.00  5.56  4.75 151 1018.9  21.6  22.1 999.0 99.0 99.00
2014 02 18 10 50 154  8.4  9.5  1.01  5.56  4.69 142 1018.8  21.5  22.0 999.0 99.0 99.00
2014 02 18 11 50 147  8.6 10.4  0.99  6.25  4.63 161 1019.0  21.5  22.0 999.0 99.0 99.00
2014 02 18 12 50 150  7.1  8.5  1.06  5.88  4.67 158 1019.6  21.7  22.0 999.0 99.0 99.00
2014 02 18 13 50 152  6.3  7.3  0.95  5.56  4.71 146 1020.0  22.1  22.0 999.0 99.0 99.00
2014 02 18 14 50 155  5.5  6.6  1.03  5.88  4.96 147 1020.5  22.5  22.0 999.0 99.0 99.00
2014 02 18 15 50 159  5.0  5.8  0.88  5.56  4.74 143 1020.8  22.7  22.0 999.0 99.0 99.00
2014 02 18 16 50 162  5.4  6.4  0.92  6.25  4.89 150 1020.8  22.8  22.1 999.0 99.0 99.00
2014 02 18 17 50 163  5.1  6.0  0.83  5.26  4.70 156 1020.1  23.0  22.2 999.0 99.0 99.00
2014 02 18 18 50 164  4.9  5.6  0.81  5.88  4.77 143 1019.2  23.0  22.3 999.0 99.0 99.00
2014 02 18 19 50 158  4.9  5.5  0.81  5.88  4.76 152 1018.0  23.0  22.5 999.0 99.0 99.00
2014 02 18 20 50 172  4.9  5.6  0.83  5.56  4.74 154 1017.4  22.8  22.5 999.0 99.0 99.00
2014 02 18 21 50 158  4.3  5.0  0.81  5.56  4.80 151 1016.9  23.1  22.5 999.0 99.0 99.00
2014 02 18 22 50 152  3.2  3.8  0.80  5.88  4.79 147 1017.1  22.8  22.6 999.0 99.0 99.00
2014 02 18 23 50 155  3.2  3.9  0.92  5.88  5.06 141 1017.2  22.5  22.5 999.0 99.0 99.00
2014 02 19 00 50 158  4.1  4.8  0.98  5.88  5.31 145 1017.5  22.5  22.4 999.0 99.0 99.00
2014 02 19 01 50 154  4.2  4.9  1.00  5.88  5.17 139 1017.8  22.5  22.4 999.0 99.0 99.00
2014 02 19 02 50 151  5.3  6.5  0.92  5.88  5.19 136 1018.2  22.6  22.4 999.0 99.0 99.00
2014 02 19 03 50 165  5.2  6.3  0.97  6.25  5.29 138 1018.3  22.8  22.3 999.0 99.0 99.00
2014 02 19 04 50 160  5.0  6.1  0.90  5.88  5.22 138 1018.2  22.3  22.3 999.0 99.0 99.00
2014 02 19 05 50 158  6.1  7.1  1.08  6.25  5.38 147 1017.6  22.1  22.2 999.0 99.0 99.00
2014 02 19 06 50 164  6.9  8.0  1.11  6.67  5.54 146 1017.0  22.0  22.1 999.0 99.0 99.00
2014 02 19 07 50 159  6.0  7.1  0.97  6.25  5.20 138 1016.9  22.1  22.1 999.0 99.0 99.00
2014 02 19 08 50 160  6.3  7.4  1.00  6.25  5.15 145 1016.2  22.0  22.1 999.0 99.0 99.00
2014 02 19 09 50 163  7.5  9.1  1.08  6.67  5.36 140 1015.9  22.0  22.0 999.0 99.0 99.00
2014 02 19 10 50 169  6.7  7.8  1.02  6.25  4.96 145 1015.8  22.0  22.1 999.0 99.0 99.00
2014 02 19 11 50 164  6.2  7.6  1.06  6.67  5.18 138 1015.9  22.0  22.1 999.0 99.0 99.00
2014 02 19 12 50 159  5.5  6.6  1.04  6.67  5.21 137 1016.3  22.0  22.1 999.0 99.0 99.00
2014 02 19 13 50 158  6.0  7.0  0.91  6.67  5.13 132 1016.5  22.4  22.1 999.0 99.0 99.00
2014 02 19 14 50 156  5.8  6.9  0.95  6.67  5.13 135 1017.0  22.5  22.2 999.0 99.0 99.00
2014 02 19 15 50 159  6.1  6.9  0.88  6.67  4.99 133 1017.0  22.8  22.2 999.0 99.0 99.00
2014 02 19 16 50 151  4.9  6.1  0.81  6.25  4.79 131 1016.8  22.9  22.3 999.0 99.0 99.00
2014 02 19 17 50 147  4.9  5.6  0.94  6.25  4.99 133 1016.1  23.1  22.4 999.0 99.0 99.00
2014 02 19 18 50 151  5.3  6.2  0.87  6.25  4.84 128 1015.3  23.2  22.5 999.0 99.0 99.00
2014 02 19 19 50 152  5.4  6.4  0.85  5.88  4.99 135 1014.3  23.3  22.5 999.0 99.0 99.00
2014 02 19 20 50 149  6.0  6.9  0.86  5.88  4.85 128 1013.7  23.3  22.5 999.0 99.0 99.00
2014 02 19 21 50 153  6.4  7.7  0.80  5.88  4.79 128 1013.2  23.5  22.5 999.0 99.0 99.00
2014 02 19 22 50 152  6.5  7.5  0.89  5.88  4.83 129 1013.0  23.4  22.5 999.0 99.0 99.00
2014 02 19 23 50 153  7.0  8.3  0.82  6.25  4.73 124 1013.0  23.0  22.5 999.0 99.0 99.00
2014 02 20 00 50 156  7.6  9.1  0.85  5.88  4.64 131 1013.0  22.7  22.4 999.0 99.0 99.00
2014 02 20 01 50 164  7.7  9.2  0.87  5.56  4.58 124 1013.6  22.7  22.4 999.0 99.0 99.00
2014 02 20 02 50 163  8.5 10.1  0.93  5.88  4.69 131 1013.8  22.7  22.4 999.0 99.0 99.00
2014 02 20 03 50 163  9.0 10.6  1.02  5.56  4.71 131 1013.8  22.7  22.4 999.0 99.0 99.00
2014 02 20 04 50 163  8.5 10.4  1.05  5.56  4.77 138 1013.8  22.6  22.4 999.0 99.0 99.00
2014 02 20 05 50 158  9.0 11.1  1.06  5.00  4.76 155 1013.4  22.4  22.3 999.0 99.0 99.00
2014 02 20 06 50 163  9.4 11.3  1.26  5.56  4.88 138 1013.0  22.6  22.3 999.0 99.0 99.00
2014 02 20 07 50 164  9.1 10.7  1.09  5.56  4.97 139 1012.7  22.4  22.4 999.0 99.0 99.00
2014 02 20 08 50 152  8.8 11.3  1.31  5.56  4.95 157 1011.9  22.3  22.4 999.0 99.0 99.00
2014 02 20 09 50 151  9.0 10.5  1.35  5.88  5.15 139 1011.2  22.5  22.3 999.0 99.0 99.00
2014 02 20 10 50 149 10.1 11.8  1.36  6.25  5.06 142 1011.1  22.6  22.2 999.0 99.0 99.00
2014 02 20 11 50 150 10.2 11.8  1.50  6.67  5.09 127 1011.3  22.2  22.2 999.0 99.0 99.00
2014 02 20 12 50 153  9.9 11.9  1.39  5.88  5.18 137 1011.8  22.4  22.3 999.0 99.0 99.00
2014 02 20 13 50 153  8.9 10.7  1.43  5.56  5.05 132 1011.8  22.9  22.3 999.0 99.0 99.00
2014 02 20 14 50 156  8.6 10.1  1.40  5.56  5.11 141 1012.1  23.3  22.3 999.0 99.0 99.00
2014 02 20 15 50 155  8.5 10.0  1.19  6.25  4.97 132 1012.3  23.5  22.4 999.0 99.0 99.00
2014 02 20 16 50 159  9.7 11.4  1.21  6.25  4.89 133 1012.0  23.5  22.4 999.0 99.0 99.00
2014 02 20 17 50 161  9.3 11.5  1.29  5.88  4.93 141 1011.7  23.5  22.5 999.0 99.0 99.00
2014 02 20 18 50 160  8.6 10.6  1.31  6.25  5.07 128 1011.2  23.5  22.6 999.0 99.0 99.00
2014 02 20 19 50 162  8.5  9.9  1.25  5.56  4.95 141 1010.2  23.4  22.6 999.0 99.0 99.00
2014 02 20 20 50 164  7.7  8.9  1.20  5.88  5.05 133 1009.9  23.4  22.6 999.0 99.0 99.00
2014 02 20 21 50 158  8.7 10.4  1.19  5.88  4.98 132 1009.7  23.5  22.5 999.0 99.0 99.00
2014 02 20 22 50 158  7.8  9.4  1.31  5.88  5.04 131 1009.9  23.5  22.4 999.0 99.0 99.00
2014 02 20 23 50 154  6.4  7.4  1.31  6.67  5.42 122 1010.7  23.2  22.5 999.0 99.0 99.00
2014 02 21 00 50 154  6.3  7.4  1.17  5.56  5.07 133 1011.0  23.0  22.4 999.0 99.0 99.00
2014 02 21 01 50 148  5.1  6.0  1.29  7.14  5.41 119 1012.3  23.0  22.3 999.0 99.0 99.00
2014 02 21 02 50 152  5.7  6.7  1.19  6.67  5.49 122 1013.0  22.9  22.3 999.0 99.0 99.00
2014 02 21 03 50 151  4.7  5.7  1.21  6.67  5.45 132 1013.3  22.8  22.3 999.0 99.0 99.00
2014 02 21 04 50 177  3.7  4.7  1.19  7.14  5.50 121 1013.7  22.8  22.3 999.0 99.0 99.00
2014 02 21 05 50 206  2.4  3.1  1.26  6.67  5.58 132 1014.3  22.8  22.3 999.0 99.0 99.00
2014 02 21 06 50 199  2.1  2.5  1.35  6.67  5.85 130 1014.2  22.8  22.3 999.0 99.0 99.00
2014 02 21 07 50   0  0.0  0.1  1.27  6.67  5.75 134 1014.6  22.8  22.3 999.0 99.0 99.00
2014 02 21 08 50  19  1.4  1.8  1.17  6.67  5.67 141 1014.5  22.8  22.4 999.0 99.0 99.00
2014 02 21 09 50  52  1.6  2.0  1.18  6.25  5.74 131 1014.4  22.6  22.3 999.0 99.0 99.00
2014 02 21 10 50  11  6.1 15.1  1.12  6.67  5.59 130 1014.8  22.3  22.4 999.0 99.0 99.00
2014 02 21 11 50  22 15.5 19.5  1.53  6.67  3.95 136 1015.6  21.1  22.5 999.0 99.0 99.00
2014 02 21 12 50  31 16.2 18.8 99.00 99.00 99.00 999 1016.6 999.0  22.5 999.0 99.0 99.00
2014 02 21 13 50  31 14.5 16.7  2.50  5.88  4.85  18 1017.5  20.6  22.4 999.0 99.0 99.00
2014 02 21 14 50  33 12.7 15.7  2.61  6.25  5.03  21 1018.5  20.5  22.3 999.0 99.0 99.00
2014 02 21 15 50  34 13.6 15.8 99.00 99.00 99.00 999 1018.8 999.0  22.3 999.0 99.0 99.00
2014 02 21 16 50  39 14.1 17.5  3.02  7.14  5.65  12 1018.6  20.0  22.3 999.0 99.0 99.00
2014 02 21 17 50  40 13.7 16.2 99.00 99.00 99.00 999 1018.3  20.1  22.3 999.0 99.0 99.00
2014 02 21 18 50  53 13.2 15.1  3.11  8.33  5.92   9 1018.2  19.9  22.3 999.0 99.0 99.00
2014 02 21 19 50  52 12.1 14.9  3.03  7.69  6.01  17 1017.5  20.0  22.3 999.0 99.0 99.00
2014 02 21 20 50  53 12.3 14.3  3.36  8.33  6.43  15 1017.2  20.0  22.4 999.0 99.0 99.00
2014 02 21 21 50  59 11.1 12.8  3.12  9.09  6.46  14 1017.0  20.1  22.4 999.0 99.0 99.00
2014 02 21 22 50  66 10.4 12.3  2.77  9.09  6.29  21 1017.1  19.8  22.4 999.0 99.0 99.00
2014 02 21 23 50  71  9.9 11.9  2.82  9.09  6.30  18 1017.3  19.8  22.4 999.0 99.0 99.00
2014 02 22 00 50  81 10.1 11.9  3.16  8.33  6.74  25 1017.3  19.7  22.3 999.0 99.0 99.00
2014 02 22 01 50  86  9.4 11.1  2.47  9.09  6.17  30 1017.4  19.8  22.3 999.0 99.0 99.00
2014 02 22 02 50  86  8.6 10.1 99.00 99.00 99.00 999 1017.6 999.0  22.3 999.0 99.0 99.00
2014 02 22 03 50 100  8.2 10.0  2.31  8.33  6.24  22 1017.5  20.2  22.3 999.0 99.0 99.00
2014 02 22 04 50  93  7.2  8.2  2.19  8.33  6.07  31 1017.6  20.3  22.3 999.0 99.0 99.00
2014 02 22 05 50 101  7.1  8.8  2.04  8.33  6.26  39 1017.1  20.4  22.3 999.0 99.0 99.00
2014 02 22 06 50  98  6.2  7.5  2.17  7.69  6.42  60 1017.3  20.4  22.3 999.0 99.0 99.00
2014 02 22 07 50 108  5.0  6.6  2.09  8.33  6.27  51 1017.0  20.4  22.3 999.0 99.0 99.00
2014 02 22 08 50 120  5.4  7.1  2.08  9.09  6.46  51 1016.1  20.5  22.3 999.0 99.0 99.00
2014 02 22 09 50 127  5.9  7.2  1.81  7.69  6.25  71 1015.7  20.5  22.3 999.0 99.0 99.00
2014 02 22 10 50 111  5.6  7.2  1.79  8.33  6.25  49 1016.1  20.7  22.3 999.0 99.0 99.00
2014 02 22 11 50 109  4.9  6.2  1.85  7.69  6.26  65 1016.4  20.6  22.3 999.0 99.0 99.00
2014 02 22 12 50 108  5.9  7.1  1.63  7.14  6.07  91 1016.6  20.4  22.4 999.0 99.0 99.00
2014 02 22 13 50 106  6.0  7.0  1.61  7.69  6.12  65 1016.6  20.8  22.4 999.0 99.0 99.00
2014 02 22 14 50 105  6.0  7.0  1.49  7.69  5.89  74 1017.0  21.0  22.3 999.0 99.0 99.00
2014 02 22 15 50 102  6.1  7.1  1.48  7.69  5.59  78 1017.5  21.1  22.3 999.0 99.0 99.00
2014 02 22 16 50 108  7.0  8.0  1.47  6.67  5.62  90 1017.2  21.8  22.3 999.0 99.0 99.00
2014 02 22 17 50 112  7.3  8.8  1.45  7.69  5.55  69 1016.3  22.1  22.4 999.0 99.0 99.00
2014 02 22 18 50 115  7.6  8.9  1.59  6.25  5.57  69 1015.6  22.3  22.4 999.0 99.0 99.00
2014 02 22 19 50 120  7.2  8.0  1.45  7.14  5.30  70 1014.7  22.3  22.4 999.0 99.0 99.00
2014 02 22 20 50 117  6.2  7.2  1.24  6.25  5.16  84 1014.0  22.4  22.2 999.0 99.0 99.00
2014 02 22 21 50 115  7.3  8.9  1.13  6.67  5.05  79 1013.6  22.3  22.3 999.0 99.0 99.00
2014 02 22 22 50 117  6.6  8.2  1.19  5.88  5.00  79 1013.6  22.3  22.3 999.0 99.0 99.00
2014 02 22 23 50 117  6.7  7.9  1.12  5.88  4.86 102 1013.5  22.2  22.3 999.0 99.0 99.00
2014 02 23 00 50 120  7.7  8.7  1.06  5.56  4.88 103 1013.3  22.2  22.3 999.0 99.0 99.00
2014 02 23 01 50 121  6.6  7.8  1.09  6.25  4.81  96 1014.2  22.2  22.3 999.0 99.0 99.00
2014 02 23 02 50 122  6.2  7.9  0.99  6.67  4.85 110 1014.5  22.3  22.2 999.0 99.0 99.00
2014 02 23 03 50 144  6.8  8.0 99.00 99.00 99.00 999 1014.6 999.0  22.1 999.0 99.0 99.00
2014 02 23 04 50 143  5.7  6.9  1.00  6.25  4.82 103 1014.4  22.2  22.0 999.0 99.0 99.00
2014 02 23 05 50 155  7.4  8.9  0.98  6.25  4.79  80 1014.1  22.3  22.0 999.0 99.0 99.00
2014 02 23 06 50 156  6.5  7.6  0.98  5.56  4.84  93 1013.8  22.4  22.0 999.0 99.0 99.00
2014 02 23 07 50 160  5.0  5.8  0.85  5.26  4.89  97 1013.5  22.3  22.0 999.0 99.0 99.00
2014 02 23 08 50 157  5.7  6.7  0.78  5.56  4.90  91 1013.2  22.5  22.0 999.0 99.0 99.00
2014 02 23 09 50 163  6.8  8.4  0.81  6.25  4.89  86 1013.3  22.5  22.0 999.0 99.0 99.00
2014 02 23 10 50 155  3.7  4.3  0.80  5.56  4.91  88 1013.4  22.5  22.0 999.0 99.0 99.00
2014 02 23 11 50 153  3.7  4.3  0.76  5.00  4.90  79 1013.7  22.5  21.9 999.0 99.0 99.00
2014 02 23 12 50 145  2.6  3.1  0.73  5.26  4.87  91 1014.2  22.4  22.0 999.0 99.0 99.00
2014 02 23 13 50 136  2.5  2.9  0.72  5.26  4.82 100 1015.3  22.6  22.1 999.0 99.0 99.00
2014 02 23 14 50 158  2.1  2.6  0.70  5.56  4.71 115 1015.7  22.8  22.1 999.0 99.0 99.00
2014 02 23 15 50 135  1.0  1.4  0.64  5.56  4.60  98 1016.2  23.1  22.2 999.0 99.0 99.00
2014 02 23 16 50 104  1.0  1.3  0.59  6.25  4.66  97 1016.2  24.0  22.4 999.0 99.0 99.00
2014 02 23 17 50 119  2.3  2.9  0.65  5.26  4.62  85 1015.7  23.7  22.6 999.0 99.0 99.00
2014 02 23 18 50 115  1.6  1.9  0.59  5.26  4.58  77 1014.9  24.0  22.8 999.0 99.0 99.00
2014 02 23 19 50  70  1.5  1.8  0.61  5.56  4.69  84 1014.4  24.0  23.3 999.0 99.0 99.00
2014 02 23 20 50 100  1.3  1.6  0.61  5.26  4.74  76 1013.9  24.2  23.5 999.0 99.0 99.00
2014 02 23 21 50 107  1.7  2.0  0.63  5.26  4.75  69 1013.7  24.1  23.4 999.0 99.0 99.00
2014 02 23 22 50 103  1.4  1.7  0.64  5.56  4.75  82 1013.9  23.8  23.3 999.0 99.0 99.00
2014 02 24 00 50 123  1.8  2.1  0.63  5.26  4.79  96 1014.6  23.2  22.7 999.0 99.0 99.00
2014 02 24 01 50  46  2.9  3.0  0.67  5.26  4.78 105 1015.3  23.0  22.8 999.0 99.0 99.00
2014 02 24 02 50  74  2.9  3.4  0.67  5.56  4.77 109 1015.7  23.0  22.7 999.0 99.0 99.00
2014 02 24 03 50 115  2.7  3.3  0.77  5.26  4.99 121 1015.8  22.9  22.6 999.0 99.0 99.00
2014 02 24 04 50 121  2.0  2.4  0.70  5.00  4.91 121 1015.9  22.8  22.6 999.0 99.0 99.00
2014 02 24 05 50 147  2.2  2.7  0.68  5.00  4.90 129 1015.7  22.6  22.7 999.0 99.0 99.00
2014 02 24 06 50 129  0.9  1.3  0.68  5.00  4.97 121 1015.3  22.3  22.7 999.0 99.0 99.00
2014 02 24 07 50 114  1.9  2.4  0.61  5.26  4.91 123 1015.0  22.4  22.7 999.0 99.0 99.00
2014 02 24 08 50 127  2.5  2.9  0.61  5.00  4.97 117 1015.0  22.2  22.7 999.0 99.0 99.00
2014 02 24 09 50  93  2.9  3.2  0.65  5.26  5.01 120 1014.9  22.0  22.6 999.0 99.0 99.00
2014 02 24 10 50  94  2.7  3.3  0.70  5.56  5.17 110 1015.2  21.9  22.6 999.0 99.0 99.00
2014 02 24 11 50 108  3.2  3.8  0.69  5.56  5.18 116 1015.6  22.0  22.5 999.0 99.0 99.00
2014 02 24 12 50 105  3.2  3.8  0.63  6.25  5.18 123 1015.8  22.2  22.4 999.0 99.0 99.00
2014 02 24 13 50  99  4.6  5.9  0.72  5.26  5.23 138 1016.8  21.3  22.3 999.0 99.0 99.00
2014 02 24 14 50 102  4.3  4.9  0.71  6.67  5.26 111 1017.7  21.6  22.3 999.0 99.0 99.00
2014 02 24 15 50 130  5.0  6.0  0.79  6.67  5.39 112 1018.3  22.3  22.4 999.0 99.0 99.00
2014 02 24 16 50 116  4.5  5.2  0.75  6.67  5.29 117 1018.3  23.0  22.4 999.0 99.0 99.00
2014 02 24 17 50 121  4.0  5.0  0.72  6.25  5.10 119 1017.9  23.0  22.4 999.0 99.0 99.00
