#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 02 02 03 50 194  2.4  2.9  1.25  6.25  5.38 146 1015.9  22.3  22.4  20.8 99.0 99.00
2015 02 02 04 50 188  2.3  2.8  1.33  6.25  5.49 159 1016.3  22.3  22.4  20.8 99.0 99.00
2015 02 02 05 50 179  2.7  3.6  1.29  7.14  5.57 132 1015.8  22.1  22.4  20.6 99.0 99.00
2015 02 02 06 50 218  1.9  2.4  1.22  6.67  5.55 146 1016.3  22.2  22.4  19.3 99.0 99.00
2015 02 02 07 50 327  6.6  8.0  1.18  7.14  5.50 121 1016.0  22.2  22.4  20.2 99.0 99.00
2015 02 02 08 50 339  8.9 11.2  1.19  7.14  5.25 136 1015.8  22.1  22.4  19.6 99.0 99.00
2015 02 02 09 50  17 13.3 15.8  1.30  7.14  4.32 132 1016.3  20.2  22.3  17.0 99.0 99.00
2015 02 02 10 50  21 13.5 16.5  1.71  4.35  4.39   1 1017.1  19.4  22.3  14.9 99.0 99.00
2015 02 02 11 50  29 14.0 16.4  1.89  5.88  4.61   3 1018.6  19.1  22.3  13.0 99.0 99.00
2015 02 02 12 50  33 14.9 17.3  2.49  6.25  5.18  18 1019.7  18.9  22.3   9.8 99.0 99.00
2015 02 02 13 50  24 13.2 16.4  2.70  7.69  5.41   1 1020.9  18.4  22.3  12.9 99.0 99.00
2015 02 02 14 50  24 14.9 17.7  3.12  7.69  5.97   4 1021.2  17.4  22.2  11.7 99.0 99.00
2015 02 02 15 50  31 13.5 16.2  3.37  8.33  6.17   1 1022.1  17.6  22.2   8.8 99.0 99.00
2015 02 02 16 50  23 13.7 16.9  3.46  9.09  6.30 357 1021.9  17.5  22.2   9.8 99.0 99.00
2015 02 02 17 50  25 12.6 15.3  3.29  9.09  6.43   4 1021.7  17.0  22.2  10.5 99.0 99.00
2015 02 02 18 50  36 11.8 14.3  3.27  9.09  6.32 352 1021.1  16.7  22.2   9.9 99.0 99.00
2015 02 02 19 50  35 11.3 13.6  3.20  8.33  6.33  11 1020.5  16.3  22.2   9.6 99.0 99.00
2015 02 02 20 50  43 10.3 12.9  3.27  9.09  6.58   2 1020.7  16.2  22.2   9.7 99.0 99.00
2015 02 02 21 50  44 10.1 12.8  2.72  8.33  5.88   6 1020.5  16.2  22.2   9.9 99.0 99.00
2015 02 02 22 50  43 10.1 12.1  3.03  8.33  6.52 357 1021.0  16.1  22.2   9.7 99.0 99.00
2015 02 02 23 50  40 10.1 12.3  2.57  8.33  6.00  13 1021.4  16.1  22.2  10.0 99.0 99.00
2015 02 03 00 50  43  9.4 11.6  2.50  8.33  5.98  11 1022.1  16.0  22.2   9.9 99.0 99.00
2015 02 03 01 50  39  9.0 11.2  2.44  8.33  5.86  17 1022.8  16.0  22.2   9.9 99.0 99.00
2015 02 03 02 50  42  8.8 10.5  2.47  8.33  5.99  17 1022.9  16.2  22.2  10.4 99.0 99.00
2015 02 03 03 50  48  8.2  9.9  2.14  8.33  5.71  21 1023.2  16.3  22.2  10.3 99.0 99.00
2015 02 03 04 50  47  8.0 10.1  2.10  7.69  5.76  17 1023.0  16.4  22.2  10.3 99.0 99.00
2015 02 03 05 50  49  8.3 10.2  2.11  7.69  5.86  13 1022.4  16.6  22.2  10.8 99.0 99.00
2015 02 03 06 50  47  8.2 10.3  1.92  7.69  5.60  32 1021.9  16.7  22.2  10.6 99.0 99.00
2015 02 03 07 50  45  7.8  9.5  1.93  7.14  5.57  28 1021.8  17.1  22.2  11.4 99.0 99.00
2015 02 03 08 50  58  8.1  9.6  1.87  7.14  5.52  38 1021.2  17.3  22.2  11.4 99.0 99.00
2015 02 03 09 50  53  9.3 11.2  1.70  7.69  5.21  51 1021.0  17.5  22.2  11.5 99.0 99.00
2015 02 03 10 50  54  8.4 10.7  1.62  7.14  5.03  34 1021.2  17.7  22.2  11.9 99.0 99.00
2015 02 03 11 50  53  9.5 11.3  1.61  6.67  5.04  10 1021.5  17.7  22.2  12.0 99.0 99.00
2015 02 03 12 50  58 10.2 12.9  1.63  6.67  4.86  30 1021.7  18.0  22.2  12.6 99.0 99.00
2015 02 03 13 50  66 10.6 12.7  1.66  6.25  4.90  23 1022.0  18.3  22.2  12.8 99.0 99.00
2015 02 03 14 50  68 10.0 12.5  1.64  6.25  4.70  38 1022.9  18.6  22.1  12.3 99.0 99.00
2015 02 03 15 50  74  9.8 11.6  1.75  5.56  4.78  42 1023.2  18.9  22.1  12.2 99.0 99.00
2015 02 03 16 50  76  9.5 11.5  1.68  5.88  4.87  40 1022.7  19.0  22.1  12.8 99.0 99.00
2015 02 03 17 50  75 10.2 12.0  1.78  5.88  4.85  45 1021.6  19.0  22.1  13.3 99.0 99.00
2015 02 03 18 50  80  9.9 12.2  1.76  6.25  4.90  67 1020.4  19.3  22.1  14.3 99.0 99.00
2015 02 03 19 50  74  9.7 11.6  1.70  6.25  4.91  61 1019.0  19.7  22.1  14.4 99.0 99.00
2015 02 03 20 50  69  9.2 11.7  1.69  6.25  4.79  68 1018.6  19.9  22.1  14.2 99.0 99.00
2015 02 03 21 50  60  9.9 11.7  1.70  6.25  4.89  78 1018.6  18.7  22.1  15.2 99.0 99.00
2015 02 03 22 50  67 10.3 11.9  1.65  5.88  4.79  77 1018.9  18.6  22.1  16.2 99.0 99.00
2015 02 03 23 50  65 10.9 13.0  1.72  5.88  4.84  58 1018.5  18.5  22.1  16.3 99.0 99.00
2015 02 04 00 50  72 11.1 12.8  1.66  6.25  4.68  82 1018.4  19.2  22.1  16.2 99.0 99.00
2015 02 04 01 50  73 11.7 13.6  1.72  6.25  4.75  78 1018.4  19.1  22.1  16.8 99.0 99.00
2015 02 04 02 50  81 11.3 13.8  1.77  6.25  4.85  73 1018.4  19.7  22.1  17.0 99.0 99.00
2015 02 04 03 50  88 11.6 14.0  1.86  6.25  4.94  79 1017.9  20.0  22.1  17.4 99.0 99.00
2015 02 04 04 50  88 11.0 13.2  1.98  6.67  4.98  69 1017.3  20.6  22.1  17.5 99.0 99.00
2015 02 04 05 50  97 11.4 12.8  1.92  6.25  4.99  72 1016.4  20.7  22.1  18.0 99.0 99.00
2015 02 04 06 50 100 10.4 12.5  1.92  5.56  4.93  77 1015.6  20.8  22.1  18.5 99.0 99.00
2015 02 04 07 50 109 11.3 13.5  2.01  6.67  5.12  74 1014.4  21.1  22.1  18.7 99.0 99.00
2015 02 04 08 50 116 11.5 14.0  2.21  7.14  5.34  77 1012.9  20.6  22.1  19.2 99.0 99.00
2015 02 04 09 50 126 12.3 15.6  2.27  6.67  5.56  85 1011.2  21.0  22.1  19.8 99.0 99.00
2015 02 04 10 50 157 10.6 12.6  2.62  7.14  5.86  77 1011.7  21.5  22.1  20.0 99.0 99.00
2015 02 04 11 50 179 10.2 13.4  2.62  7.69  5.98  58 1011.7  21.8  22.1  20.4 99.0 99.00
2015 02 04 12 50 190 10.1 12.0  2.56  7.69  5.99  72 1012.0  22.4  22.1  20.6 99.0 99.00
2015 02 04 13 50 247  9.2 13.6  2.37  7.14  6.03  93 1013.2  22.1  22.1  20.2 99.0 99.00
2015 02 04 14 50 359 13.7 17.1  2.32  7.14  5.91  95 1014.6  19.9  22.1  17.5 99.0 99.00
2015 02 04 15 50  22 15.0 17.5  2.71  7.69  5.61  66 1015.0  19.4  22.1  16.8 99.0 99.00
2015 02 04 16 50  25 13.8 16.9  2.87  7.69  5.71  70 1014.8  20.1  22.2  16.1 99.0 99.00
2015 02 04 17 50  33 12.2 15.3  2.76  7.69  5.55  54 1014.5  20.1  22.2  16.0 99.0 99.00
2015 02 04 18 50  41 10.6 12.4  2.83  7.69  5.98  48 1014.1  20.0  22.2  16.3 99.0 99.00
2015 02 04 19 50  40  9.9 11.4  2.43  7.69  5.55  51 1013.7  19.9  22.2  16.1 99.0 99.00
2015 02 04 20 50  32 10.0 12.9  2.39  8.33  5.62  44 1013.8  19.9  22.2  15.9 99.0 99.00
2015 02 04 21 50  30  9.5 10.9  2.31  7.69  5.75  45 1014.0  20.0  22.2  16.0 99.0 99.00
2015 02 04 22 50  47  8.7 10.4  2.28  8.33  5.78  49 1014.0  20.0  22.2  15.3 99.0 99.00
2015 02 04 23 50  26  7.8  9.4  1.97  8.33  5.68  63 1014.9  20.0  22.2  16.0 99.0 99.00
2015 02 05 00 50  14  8.6 10.2  2.13  7.69  5.83  62 1015.6  20.0  22.2  16.0 99.0 99.00
2015 02 05 01 50  16  7.7  9.3  2.09  8.33  5.77  61 1016.3  20.1  22.2  15.6 99.0 99.00
2015 02 05 02 50  19  7.4  8.5  2.11  7.69  5.98  59 1016.8  20.1  22.1  15.4 99.0 99.00
2015 02 05 03 50  14  7.0  8.1  1.94  9.09  5.96  58 1017.4  20.0  22.1  15.3 99.0 99.00
2015 02 05 04 50  18  6.9  8.5  1.80  7.69  5.91  71 1017.7  20.1  22.1  15.1 99.0 99.00
2015 02 05 05 50  14  7.3  8.7  1.76  7.69  5.68  80 1017.7  19.9  22.1  14.7 99.0 99.00
2015 02 05 06 50  12  7.3  8.8  1.66  7.69  5.50  75 1017.8  19.9  22.1  14.4 99.0 99.00
2015 02 05 07 50  10  6.8  8.6  1.80  7.69  6.00  85 1018.1  20.0  22.0  14.8 99.0 99.00
2015 02 05 08 50 354  7.8  9.2  1.66  9.09  5.54  65 1018.2  19.8  22.0  14.8 99.0 99.00
2015 02 05 09 50 358  8.9 11.2  1.71  7.69  5.48  75 1018.4  19.6  22.1  14.8 99.0 99.00
2015 02 05 10 50   2 11.1 12.9  1.77  7.14  5.13  83 1018.7  18.7  22.1  15.0 99.0 99.00
2015 02 05 11 50   3 10.2 11.7  1.71  9.09  4.86  49 1019.6  19.7  22.1  14.5 99.0 99.00
2015 02 05 12 50   7  9.4 11.2  1.86  7.14  5.11  86 1020.5  19.3  22.1  14.0 99.0 99.00
2015 02 05 13 50  29 10.2 11.9  1.79  5.56  4.97  44 1021.3  18.9  22.1  14.7 99.0 99.00
2015 02 05 14 50  23 10.6 12.7  1.68  7.69  4.90  62 1022.5  18.8  22.0  14.0 99.0 99.00
2015 02 05 15 50  32 10.0 12.4  1.81  5.56  4.86  25 1023.1  18.6  22.1  13.7 99.0 99.00
2015 02 05 16 50  30 10.2 11.9  1.97  6.25  5.22  45 1023.0  18.8  22.1  12.8 99.0 99.00
2015 02 05 17 50  29  8.5 10.8  1.99  6.67  5.33  48 1023.2  18.9  22.1  13.2 99.0 99.00
2015 02 05 18 50  18  7.3  8.7  1.78  6.67  5.16  68 1022.9  18.9  22.1  12.8 99.0 99.00
2015 02 05 19 50  22  7.8  9.6  1.63  6.25  5.23  42 1022.7  18.6  22.1  13.8 99.0 99.00
2015 02 05 20 50  18  8.4 10.0  1.64  6.25  4.98  62 1022.3  18.8  22.1  13.1 99.0 99.00
2015 02 05 21 50  14  8.8 10.4  1.56  6.67  4.94  62 1022.3  18.8  22.1  13.3 99.0 99.00
2015 02 05 22 50  17  8.8 11.0  1.46  6.67  4.83  54 1022.8  18.6  22.1  13.2 99.0 99.00
2015 02 05 23 50  18 10.8 12.7  1.72  8.33  4.98  51 1023.2  17.9  22.0  13.4 99.0 99.00
2015 02 06 00 50  13  9.0 11.1  1.76  6.67  4.91  41 1024.0  18.0  22.0  12.5 99.0 99.00
2015 02 06 01 50  16  9.8 11.5  1.70  5.26  4.98  24 1024.4  18.0  22.0  12.5 99.0 99.00
2015 02 06 02 50  17  8.3 10.3  1.64  5.56  4.88  33 1025.3  17.9  22.0  11.6 99.0 99.00
2015 02 06 03 50  19  7.1  9.4  1.65  6.67  4.89  40 1025.9  17.9  22.0  11.1 99.0 99.00
2015 02 06 04 50  11  7.5  9.1  1.69  7.69  5.28  57 1026.3  17.6  22.0  11.3 99.0 99.00
2015 02 06 05 50  27  5.7  7.6  1.51  6.25  5.15  38 1026.7  16.7  22.0  12.1 99.0 99.00
2015 02 06 06 50  17  6.3  7.7  1.46  7.69  5.23  54 1026.2  17.7  22.0  11.8 99.0 99.00
2015 02 06 07 50  22  6.5  8.8  1.41  6.25  5.19  39 1026.1  17.4  22.0  11.4 99.0 99.00
2015 02 06 08 50  31  5.3  6.4  1.28  6.25  5.08  47 1025.6  17.4  21.9  10.9 99.0 99.00
2015 02 06 09 50  37  4.6  6.2  1.26  8.33  5.12  46 1025.4  17.4  22.0  11.0 99.0 99.00
2015 02 06 10 50  25  5.5  7.8  1.20  5.88  4.95  34 1025.8  17.3  22.0  11.0 99.0 99.00
2015 02 06 11 50  29  5.0  6.7  1.21  5.88  4.86  14 1026.2  17.4  22.0  11.1 99.0 99.00
2015 02 06 12 50  18  3.8  5.5  1.26  5.88  5.20   1 1026.8  17.7  21.9  11.3 99.0 99.00
2015 02 06 13 50  52  4.2  6.7  1.21  7.69  5.33  71 1027.1  17.7  21.9  11.7 99.0 99.00
2015 02 06 14 50  32  4.9  6.4  1.09  5.56  5.10   7 1027.5  18.0  21.9  12.7 99.0 99.00
2015 02 06 15 50  37  5.3  6.5  1.19  5.56  4.90  10 1027.7  17.9  21.9  12.3 99.0 99.00
2015 02 06 16 50  31  5.5  7.0  1.18  7.69  4.99  73 1028.1  18.0  21.9  12.2 99.0 99.00
2015 02 06 17 50  26  6.1  7.3  1.21  8.33  5.00  86 1027.5  18.2  21.9  12.8 99.0 99.00
2015 02 06 18 50  29  6.5  7.4  1.25  7.69  4.87  85 1026.5  18.1  21.9  12.4 99.0 99.00
2015 02 06 19 50  35  6.1  7.5  1.13  8.33  4.85  81 1025.7  18.1  21.9  12.2 99.0 99.00
2015 02 06 20 50  33  5.9  7.4  1.18  5.26  4.83  27 1025.2  18.2  21.9  12.4 99.0 99.00
2015 02 06 21 50  47  6.4  7.9  1.24  7.69  5.03  81 1024.8  18.1  21.9  12.3 99.0 99.00
2015 02 06 22 50  54  5.9  7.1  1.17  7.14  4.79  67 1024.7  18.1  21.9  12.4 99.0 99.00
2015 02 06 23 50  61  5.9  7.3  1.10  6.25  4.78  35 1024.6  18.1  21.8  12.3 99.0 99.00
2015 02 07 00 50  38  5.0  6.2  1.01  5.88  4.70  38 1025.0  18.2  21.7  12.3 99.0 99.00
2015 02 07 01 50  48  5.9  7.6  1.11  8.33  5.12  79 1025.0  18.4  21.8  12.6 99.0 99.00
2015 02 07 02 50  63  5.4  6.9  1.14  7.69  5.21  77 1025.1  18.4  21.8  12.6 99.0 99.00
2015 02 07 03 50  70  4.8  6.4  1.08  7.69  5.12  92 1025.1  18.6  21.9  12.4 99.0 99.00
2015 02 07 04 50  68  4.7  5.8  1.05  7.14  5.08  70 1025.0  18.7  21.9  12.4 99.0 99.00
2015 02 07 05 50  82  4.5  5.5  1.04  7.69  5.09  82 1024.2  18.9  21.9  12.5 99.0 99.00
2015 02 07 06 50  98  4.8  6.4  0.95  7.14  4.87  90 1023.8  19.0  21.9  13.2 99.0 99.00
2015 02 07 07 50 106  4.6  5.8  0.95  7.69  4.74  72 1023.2  19.1  21.9  13.0 99.0 99.00
2015 02 07 08 50 109  3.9  4.9  0.88  7.14  4.82  81 1022.7  19.2  21.9  12.9 99.0 99.00
2015 02 07 09 50 125  3.7  5.2  0.86  7.69  4.70  82 1022.3  19.4  21.9  12.8 99.0 99.00
2015 02 07 10 50 114  4.7  5.6  0.88  7.14  4.76  66 1022.0  19.4  21.9  13.0 99.0 99.00
2015 02 07 11 50 125  4.5  6.0  0.81  7.69  4.61  70 1021.9  19.5  21.8  13.3 99.0 99.00
2015 02 07 12 50 122  4.6  6.0  0.84  7.69  4.80  83 1022.3  19.6  21.7  13.4 99.0 99.00
2015 02 07 13 50 129  3.7  4.7  0.77  7.69  4.65  64 1022.5  19.8  21.7  12.8 99.0 99.00
2015 02 07 14 50 126  4.2  5.3  0.80  7.14  4.68  82 1022.7  20.1  21.7  13.4 99.0 99.00
2015 02 07 15 50 121  4.0  5.0  0.75  7.14  4.62  91 1023.0  20.0  21.7  13.4 99.0 99.00
2015 02 07 16 50 154  3.3  4.0  0.73  7.14  4.65  75 1023.2  20.4  21.8  12.9 99.0 99.00
2015 02 07 17 50 141  2.9  4.1  0.65  7.14  4.39  69 1022.7  20.5  21.9  12.9 99.0 99.00
2015 02 07 18 50 134  3.8  5.3  0.66  7.14  4.67  79 1021.4  20.4  21.9  13.2 99.0 99.00
2015 02 07 19 50 126  3.4  4.8  0.66  6.67  4.72  79 1020.2  20.6  22.0  12.9 99.0 99.00
2015 02 07 20 50 155  3.4  4.4  0.63  6.67  4.70  87 1019.7  20.7  22.1  13.2 99.0 99.00
2015 02 07 21 50 158  4.0  5.0  0.66  7.14  4.79  78 1019.2  20.7  22.1  13.1 99.0 99.00
2015 02 07 22 50 162  3.7  4.6  0.63  7.14  4.71  79 1019.2  20.7  22.1  13.5 99.0 99.00
2015 02 07 23 50 116  5.4  6.6  0.60  6.67  4.45  89 1019.4  20.1  22.0  14.8 99.0 99.00
2015 02 08 00 50 142  4.5  5.5  0.65  6.67  4.41  82 1019.5  20.6  21.9  14.1 99.0 99.00
2015 02 08 01 50 138  6.9  8.3  0.79  6.67  4.17  74 1019.8  20.1  21.9  15.6 99.0 99.00
2015 02 08 02 50 144  6.3  8.1  0.83  4.17  4.25 100 1020.0  20.3  21.9  15.2 99.0 99.00
2015 02 08 03 50 150  6.9  8.2  0.83  4.76  4.22 106 1019.6  20.4  21.9  15.0 99.0 99.00
2015 02 08 04 50 153  8.0  9.3  0.88  5.26  4.36 103 1019.3  20.7  22.0  14.8 99.0 99.00
2015 02 08 05 50 152  7.4  8.7  0.98  4.55  4.34 119 1019.0  20.3  22.0  15.5 99.0 99.00
2015 02 08 06 50 155  6.8  7.9  0.96  5.26  4.45 113 1018.6  20.3  22.0  15.9 99.0 99.00
2015 02 08 07 50 146  6.8  8.5  0.97  4.35  4.42 134 1017.7  20.4  22.0  16.1 99.0 99.00
2015 02 08 08 50 168  8.1  9.6  0.88  5.00  4.29 120 1016.9  20.6  22.0  15.7 99.0 99.00
2015 02 08 09 50 189  7.7  9.0  0.90  4.35  4.28 148 1016.4  20.4  22.0  15.8 99.0 99.00
2015 02 08 10 50 184  7.4  8.7  0.98  4.35  4.44 161 1016.2  20.6  22.0  15.6 99.0 99.00
2015 02 08 11 50 191  6.7  8.1  0.95  4.55  4.33 153 1016.4  20.8  21.9  15.3 99.0 99.00
2015 02 08 12 50 199  6.3  7.7  0.89  5.00  4.38 137 1016.8  20.9  21.9  15.5 99.0 99.00
2015 02 08 13 50 191  5.5  6.4  0.94  4.55  4.35 153 1016.9  21.1  21.9  15.4 99.0 99.00
2015 02 08 14 50 187  5.8  6.7  0.85  4.76  4.44 138 1017.2  21.2  21.9  15.8 99.0 99.00
2015 02 08 15 50 199  6.2  7.1  0.80  4.76  4.26 119 1017.4  21.5  21.9  16.0 99.0 99.00
2015 02 08 16 50 219  7.2  8.3  0.78  4.35  4.10 152 1017.1  21.5  21.9  15.6 99.0 99.00
2015 02 08 17 50 228  6.0  7.3  0.80  4.35  4.16 145 1016.7  21.6  21.9  15.2 99.0 99.00
2015 02 08 18 50 223  6.0  7.2  0.87  6.25  4.12 110 1015.3  21.6  21.9  15.1 99.0 99.00
2015 02 08 19 50 227  5.2  6.1  0.82  4.76  4.17 132 1014.4  21.7  22.0  15.1 99.0 99.00
2015 02 08 20 50 234  4.7  5.6  0.85  4.76  4.29 143 1014.0  21.8  22.1  14.9 99.0 99.00
2015 02 08 21 50 218  4.3  4.9  0.81  4.35  4.26 195 1013.6  21.9  22.1  14.6 99.0 99.00
2015 02 08 22 50 201  4.5  5.4  0.82  4.76  4.30 146 1013.4  21.8  22.1  14.7 99.0 99.00
2015 02 08 23 50 192  4.6  5.5  0.77  5.00  4.36 147 1013.3  21.5  22.1  15.0 99.0 99.00
2015 02 09 00 50 208  4.1  5.6  0.76  4.76  4.38 138 1013.7  21.5  22.0  15.5 99.0 99.00
2015 02 09 01 50 205  4.1  5.3  0.75  4.76  4.36 140 1014.2  21.5  22.0  15.2 99.0 99.00
2015 02 09 02 50 183  3.9  4.9  0.72  4.76  4.44 144 1014.3  21.5  22.0  15.4 99.0 99.00
2015 02 09 03 50 181  3.8  4.5  0.70  4.76  4.45 157 1014.9  21.5  21.9  15.2 99.0 99.00
2015 02 09 04 50 210  3.0  4.1  0.69  6.67  4.54  96 1014.9  21.5  21.9  14.8 99.0 99.00
2015 02 09 05 50 191  5.0  6.2  0.69 10.00  4.58 104 1014.6  21.4  21.9  15.3 99.0 99.00
2015 02 09 06 50 199  4.7  5.7  0.72  4.35  4.63 206 1014.4  21.4  21.9  15.0 99.0 99.00
2015 02 09 07 50 209  4.4  5.6  0.78  4.35  4.63 203 1014.4  21.4  21.9  14.4 99.0 99.00
2015 02 09 08 50 219  5.2  6.2  0.83  4.76  4.67 235 1013.9  21.4  21.9  15.0 99.0 99.00
2015 02 09 09 50 270  3.6  4.4  0.77 10.00  4.72 102 1014.4  21.4  21.9  14.9 99.0 99.00
2015 02 09 10 50 265  2.7  3.3  0.78  4.76  4.85 246 1014.7  21.4  21.9  15.4 99.0 99.00
2015 02 09 11 50 263  2.7  3.7  0.81 10.00  5.05 100 1015.4  21.5  21.9  16.0 99.0 99.00
2015 02 09 12 50 295  3.3  4.0  0.79 10.00  5.36  95 1016.2  21.6  21.9  15.9 99.0 99.00
2015 02 09 13 50 317  2.9  3.3  0.80 10.00  5.27 110 1016.7  21.7  21.9  16.2 99.0 99.00
2015 02 09 14 50 320  3.9  4.6  0.86 10.00  5.53 112 1017.1  21.9  21.9  16.5 99.0 99.00
2015 02 09 15 50 320  6.0  7.4  0.89 10.00  5.52 114 1017.4  21.5  22.0  17.0 99.0 99.00
2015 02 09 16 50 317  4.4  5.4  0.92  9.09  5.41 110 1017.3  21.7  22.1  17.2 99.0 99.00
2015 02 09 17 50 327  4.6  5.6  1.00  9.09  5.59 111 1017.0  21.6  22.2  17.0 99.0 99.00
2015 02 09 18 50 330  6.1  7.2  0.89  9.09  5.03  97 1016.4  21.7  22.3  17.1 99.0 99.00
2015 02 09 19 50 339  6.8  7.9  0.91  8.33  4.73  98 1015.7  21.5  22.2  17.0 99.0 99.00
2015 02 09 20 50 333  6.5  7.7  0.90  7.69  4.74  95 1015.4  21.4  22.3  17.1 99.0 99.00
2015 02 09 21 50 341  6.6  7.7  0.90  8.33  4.36 107 1015.3  21.2  22.3  17.8 99.0 99.00
2015 02 09 22 50 345  6.9  7.8  0.94  9.09  4.33 110 1015.3  21.1  22.2  17.6 99.0 99.00
2015 02 09 23 50 343  7.3  8.3  0.88  3.45  3.91 329 1015.4  20.7  22.2  17.1 99.0 99.00
2015 02 10 00 50 347  6.5  7.6  0.89  7.69  4.12 102 1015.7  20.5  22.1  17.4 99.0 99.00
2015 02 10 01 50 346  6.1  7.0  0.83  7.69  4.17  94 1016.2  20.2  22.1  17.3 99.0 99.00
2015 02 10 02 50 350  7.3  8.4  0.81  9.09  4.24  95 1016.7  20.3  22.1  16.9 99.0 99.00
2015 02 10 03 50 354  6.2  7.4  0.84  9.09  4.08 113 1016.8  20.2  22.1  16.4 99.0 99.00
2015 02 10 04 50 352  4.5  5.3  0.82  9.09  4.06  87 1016.8  20.2  22.1  16.3 99.0 99.00
2015 02 10 05 50 342  3.0  3.8  0.72  8.33  4.18  90 1016.5  20.4  22.0  15.7 99.0 99.00
2015 02 10 06 50 328  2.5  3.0  0.76  8.33  4.38  97 1016.2  20.3  22.0  16.0 99.0 99.00
2015 02 10 07 50 335  3.2  4.0  0.72  4.17  4.24 327 1015.9  20.4  22.0  16.2 99.0 99.00
2015 02 10 08 50 330  4.0  4.9  0.70  4.35  4.43 341 1015.6  20.6  22.0  15.3 99.0 99.00
2015 02 10 09 50 326  4.2  4.9  0.62  7.69  4.50  83 1015.7  20.6  22.0  15.5 99.0 99.00
2015 02 10 10 50 323  3.8  4.6  0.58  7.69  4.38 114 1015.8  20.7  22.0  15.6 99.0 99.00
2015 02 10 11 50 324  4.2  4.9  0.55  7.69  4.37 101 1016.2  20.7  22.0  15.8 99.0 99.00
2015 02 10 12 50 334  4.2  5.1  0.52  7.14  4.38 108 1016.7  20.7  22.0  16.1 99.0 99.00
2015 02 10 13 50 345  4.1  5.1  0.52  8.33  4.32 109 1017.2  20.9  21.9  14.7 99.0 99.00
2015 02 10 14 50 339  4.1  5.2  0.47  4.17  4.05 357 1017.5  20.9  21.9  15.4 99.0 99.00
2015 02 10 15 50 349  3.6  4.6  0.46  7.14  4.12 123 1017.9  21.1  22.0  15.4 99.0 99.00
2015 02 10 16 50 355  2.7  3.4  0.46  8.33  4.15 113 1017.8  21.0  22.1  15.4 99.0 99.00
2015 02 10 17 50 347  1.9  2.8  0.44  8.33  4.18 119 1017.2  20.9  22.4  15.6 99.0 99.00
2015 02 10 18 50   1  2.1  2.9  0.42  8.33  4.08 114 1016.4  21.0  22.7  15.6 99.0 99.00
2015 02 10 19 50  10  1.4  2.2  0.43  8.33  4.14  92 1015.8  21.1  23.1  15.4 99.0 99.00
2015 02 10 20 50 287  0.8  1.5  0.41  8.33  4.20 108 1015.6  21.6  23.9  15.3 99.0 99.00
2015 02 10 21 50 328  1.0  1.7  0.38  4.35  4.09   6 1015.3  21.6  23.8  15.1 99.0 99.00
2015 02 10 22 50 284  0.4  1.1  0.39  3.85  4.03   3 1015.4  22.6  23.8  15.2 99.0 99.00
2015 02 10 23 50 293  0.6  1.1  0.39  7.69  4.14 111 1015.5  22.0  23.6  14.9 99.0 99.00
2015 02 11 00 50  66  0.8  1.4  0.39  7.69  4.16 105 1015.7  21.1  23.0  14.7 99.0 99.00
2015 02 11 01 50  86  1.2  1.9  0.37  3.85  4.07  15 1016.0  21.0  22.5  15.1 99.0 99.00
2015 02 11 02 50  79  2.8  3.6  0.33  4.00  4.15   6 1016.0  20.8  22.8  15.0 99.0 99.00
2015 02 11 03 50  90  5.1  6.3  0.34  4.00  4.34   2 1015.7  20.9  22.4  14.3 99.0 99.00
2015 02 11 04 50  93  5.8  7.0  0.35  4.00  3.91  22 1015.4  20.7  22.1  15.3 99.0 99.00
2015 02 11 05 50  90  6.6  7.6  0.44  4.17  3.61  23 1014.9  20.7  22.1  15.1 99.0 99.00
2015 02 11 06 50 112  3.7  4.6  0.58  7.14  3.84  68 1015.7  20.6  22.0  14.8 99.0 99.00
2015 02 11 07 50 151  3.4  4.2  0.61  6.25  4.21  52 1015.8  20.6  22.0  14.7 99.0 99.00
2015 02 11 08 50 172  2.9  3.9  0.61  6.25  4.23  58 1015.7  20.5  22.0  14.6 99.0 99.00
2015 02 11 09 50 179  3.1  4.2  0.57  5.56  4.29  62 1015.6  20.4  22.0  14.4 99.0 99.00
2015 02 11 10 50 147  2.5  3.7  0.55  5.56  4.41  48 1015.5  20.4  22.0  14.3 99.0 99.00
2015 02 11 11 50 114  4.2  5.3  0.58  6.25  4.40  45 1015.3  20.3  22.0  14.4 99.0 99.00
2015 02 11 12 50 130  3.7  4.3  0.54  5.26  4.30  47 1015.9  20.3  22.0  14.3 99.0 99.00
2015 02 11 13 50 110  4.6  5.9  0.56  6.25  4.45  63 1016.2  20.7  22.0  14.0 99.0 99.00
2015 02 11 14 50 122  4.8  6.2  0.51  5.88  4.27  45 1016.8  20.8  22.0  13.5 99.0 99.00
2015 02 11 15 50 120  5.0  5.9  0.57  5.88  4.31  48 1017.4  20.9  22.0  13.5 99.0 99.00
2015 02 11 16 50 119  5.6  6.8  0.55  6.25  4.10  76 1017.1  20.8  22.1  13.9 99.0 99.00
2015 02 11 17 50 128  4.0  5.4  0.56  5.56  4.08  51 1017.4  20.9  22.2  13.8 99.0 99.00
