date,High,Low,Close,Adj Close,OT
2001-09-28,4.887292,4.656187,4.785,4.567911,4.845617
2001-10-01,4.887292,4.656187,4.785,4.567911,4.845617
2001-10-02,4.887292,4.656187,4.785,4.567911,4.845617
2001-10-03,4.887292,4.656187,4.785,4.567911,4.845617
2001-10-04,4.887292,4.656187,4.785,4.567911,4.845617
2001-10-05,4.887292,4.656187,4.785,4.567911,4.845617
2001-10-08,4.815308,4.618301,4.709228,4.495577,4.70165
2001-10-09,4.845617,4.781211,4.826674,4.607695,4.81152
2001-10-10,4.849406,4.584204,4.716805,4.50281,4.819097
2001-10-11,4.694073,4.281116,4.398562,4.199005,4.678919
2001-10-12,4.546318,4.091686,4.531163,4.325591,4.394774
2001-10-15,4.576627,4.398562,4.557684,4.350909,4.493277
2001-10-16,4.51222,4.40614,4.4857,4.282191,4.508432
2001-10-17,4.500855,4.319002,4.444026,4.242406,4.500855
2001-10-18,4.444026,4.250807,4.315213,4.119438,4.421294
2001-10-19,4.24323,4.034857,4.159881,3.971153,4.24323
2001-10-22,4.159881,3.940142,4.031068,3.848184,4.072743
2001-10-23,4.43266,4.292482,4.43266,4.231557,4.356888
2001-10-24,4.690285,4.489489,4.572838,4.365375,4.614513
2001-10-25,4.546318,4.398562,4.425083,4.224322,4.527375
2001-10-26,4.466757,4.356888,4.421294,4.220706,4.394774
2001-10-29,4.523586,4.303848,4.489489,4.285807,4.37962
2001-10-30,4.4857,4.341734,4.428871,4.227939,4.4857
2001-10-31,4.542529,4.284905,4.516009,4.311124,4.360677
2001-11-01,4.603147,4.425083,4.580415,4.372608,4.425083
2001-11-02,4.614513,4.451603,4.523586,4.318357,4.584204
2001-11-05,4.538741,4.387197,4.500855,4.296658,4.508432
2001-11-06,4.591781,4.43266,4.51222,4.307507,4.508432
2001-11-07,4.546318,4.265962,4.390985,4.191772,4.462969
2001-11-08,4.43266,4.178824,4.425083,4.224322,4.186401
2001-11-09,4.504643,4.288693,4.447814,4.246023,4.356888
2001-11-12,4.43266,4.326579,4.394774,4.19539,4.421294
2001-11-13,4.425083,4.24323,4.353099,4.155605,4.319002
2001-11-14,4.394774,4.24323,4.319002,4.123055,4.394774
2001-11-15,4.383408,4.19019,4.315213,4.119438,4.262173
2001-11-16,4.62209,4.387197,4.417505,4.217089,4.489489
2001-11-19,4.576627,4.417505,4.550106,4.343674,4.436448
2001-11-20,4.62209,4.546318,4.580415,4.372608,4.550106
2001-11-21,4.671342,4.572838,4.637244,4.426859,4.603147
2001-11-22,4.659976,4.576627,4.614513,4.405159,4.659976
2001-11-23,4.62209,4.546318,4.580415,4.372608,4.546318
2001-11-26,4.614513,4.550106,4.614513,4.405159,4.550106
2001-11-27,4.728171,4.603147,4.70165,4.488343,4.614513
2001-11-28,4.879715,4.766057,4.769845,4.553444,4.766057
2001-11-29,4.819097,4.694073,4.716805,4.50281,4.769845
2001-11-30,4.807731,4.697862,4.792577,4.575144,4.716805
2001-12-03,4.868349,4.777422,4.81152,4.593228,4.81152
2001-12-04,4.796365,4.724382,4.788788,4.571528,4.773634
2001-12-05,4.766057,4.62209,4.629667,4.419625,4.754691
2001-12-06,4.716805,4.584204,4.682707,4.470259,4.62209
2001-12-07,4.822886,4.659976,4.709228,4.495577,4.659976
