Date,High,Low,Close,Adj Close,Volume,OT
2007-09-05,7.40671,7.197579,7.319572,6.987493,6417742,7.276003
2007-09-06,7.485134,7.297788,7.40671,7.070678,7307586,7.354427
2007-09-07,7.397996,6.883883,6.940523,6.625641,13688376,7.397996
2007-09-10,7.119155,6.792389,7.119155,6.796168,5611412,6.801102
2007-09-11,7.175795,6.644254,6.753177,6.446795,6885666,7.097371
2007-09-12,6.949237,6.3567,6.535332,6.238834,5097918,6.753177
2007-09-13,6.666039,6.443837,6.570187,6.272107,3941654,6.539689
2007-09-14,6.849028,6.504834,6.753177,6.446795,5494076,6.574544
2007-09-17,7.049445,6.666039,6.940523,6.625641,5794277,6.709608
2007-09-18,7.005876,6.644254,6.713965,6.409361,5117500,6.966664
2007-09-19,6.713965,6.3567,6.530975,6.234673,5607279,6.713965
2007-09-20,6.644254,6.522261,6.600685,6.30122,2719502,6.62247
2007-09-21,6.666039,6.439481,6.544046,6.247151,4276272,6.62247
2007-09-24,6.561473,6.339272,6.365413,6.076623,2634949,6.561473
2007-09-25,6.618113,6.321845,6.578901,6.280425,3002730,6.382841
2007-09-26,6.600685,6.012506,6.073502,5.797956,10513363,6.600685
2007-09-27,6.347986,5.83823,6.317488,6.030872,6743427,5.960223
2007-09-28,6.352343,6.178067,6.191138,5.910254,5747503,6.269562
2007-10-08,6.317488,6.056074,6.143212,5.864502,4647337,6.212922
2007-10-09,6.143212,5.97765,6.047361,5.773,4458009,6.108357
2007-10-10,6.361057,6.060431,6.282633,5.997598,6372988,6.060431
2007-10-11,6.361057,6.029933,6.056074,5.781319,4347536,6.3567
2007-10-12,6.09093,5.581174,5.816446,5.552562,7286987,6.056074
2007-10-15,6.047361,5.546318,5.842587,5.577516,5062521,5.777234
2007-10-16,6.073502,5.751092,6.069145,5.793796,4117284,5.846944
2007-10-17,6.086573,5.903583,5.921011,5.652383,2940125,6.029933
2007-10-18,6.025576,5.663954,5.663954,5.406988,3151400,5.90794
2007-10-19,5.947152,5.69881,5.903583,5.635746,3692713,5.751092
2007-10-22,6.169353,5.777234,6.003792,5.731408,5618691,5.868728
2007-10-23,6.178067,5.877442,6.17371,5.893618,4971100,6.056074
2007-10-24,6.291346,5.833873,5.860014,5.594153,4987114,6.191138
2007-10-25,5.785947,5.276191,5.276191,5.036818,6634780,5.785947
2007-10-26,5.276191,4.749008,4.749008,4.533551,8512481,5.141128
2007-10-29,4.901499,4.579089,4.85793,4.637533,3802385,4.749008
2007-10-30,5.010421,4.727223,5.006064,4.778945,3237831,4.910213
2007-10-31,5.380757,5.071418,5.350258,5.107524,6763469,5.071418
2007-11-01,5.345902,5.032206,5.032206,4.803901,4485967,5.337188
2007-11-02,4.966852,4.727223,4.792577,4.575144,3613656,4.966852
2007-11-05,4.923283,4.923283,4.923283,4.69992,13771,4.923283
2007-11-06,5.141128,4.901499,5.088845,4.857971,2929744,4.923283
2007-11-07,5.119343,4.827432,4.966852,4.741513,2130685,5.084488
2007-11-08,5.036563,4.879715,4.888428,4.666646,1773889,4.923283
2007-11-09,5.045276,4.836146,4.923283,4.69992,1583285,4.958139
2007-11-12,4.962495,4.78822,4.945068,4.720717,1283891,4.792577
2007-11-13,5.045276,4.92764,4.949425,4.724876,1896920,4.945068
2007-11-14,5.145485,4.975566,5.097559,4.86629,2643854,4.975566
2007-11-15,5.162912,5.05399,5.097559,4.86629,1958411,5.097559
2007-11-16,5.071418,4.85793,5.05399,4.824696,2276151,5.010421
2007-11-19,5.372043,4.923283,5.341545,5.099206,4832125,5.05399
2007-11-20,5.541962,5.241336,5.533248,5.282212,4379616,5.345902
2007-11-21,5.794661,5.467894,5.555032,5.303008,6738100,5.533248
2007-11-22,5.50275,5.184697,5.271834,5.032658,2701333,5.44611
2007-11-23,5.790304,5.154198,5.57246,5.319644,3681526,5.154198
2007-11-26,5.751092,5.406898,5.441753,5.194868,2172125,5.581174
2007-11-27,5.541962,5.393827,5.454824,5.207346,1120641,5.393827
2007-11-28,5.537605,5.380757,5.459181,5.211506,1399097,5.402541
2007-11-29,5.729308,5.550675,5.663954,5.406988,5344463,5.550675
2007-11-30,5.659598,5.402541,5.402541,5.157435,1831123,5.655241
2007-12-03,5.550675,5.302333,5.450467,5.203187,1161824,5.358972
2007-12-04,5.533248,5.372043,5.385114,5.140799,1358767,5.406898
2007-12-05,5.611672,5.328474,5.533248,5.282212,2605508,5.385114
2007-12-06,5.703166,5.489679,5.64217,5.386192,2324629,5.576817
2007-12-07,5.707523,5.58553,5.633456,5.377874,2202537,5.64217
2007-12-10,5.83823,5.524534,5.829516,5.565038,3661007,5.576817
2007-12-11,5.925368,5.755449,5.912297,5.644063,2585161,5.829516
2007-12-12,5.955866,5.663954,5.846944,5.581676,2666196,5.955866
2007-12-13,5.925368,5.655241,5.655241,5.39867,3085314,5.83823
2007-12-14,5.764163,5.454824,5.751092,5.490172,2788820,5.620386
2007-12-17,6.077859,5.755449,5.925368,5.656542,5537568,5.829516
2007-12-18,5.947152,5.755449,5.903583,5.635746,1822667,5.89487
2007-12-19,6.047361,5.881799,5.921011,5.652383,3315083,5.921011
2007-12-20,6.012506,5.90794,5.960223,5.689816,2325687,5.90794
2007-12-21,6.073502,5.90794,6.047361,5.773,3318854,5.916654
2007-12-24,6.208565,6.047361,6.099643,5.82291,5665802,6.09093
2007-12-25,6.361057,6.064788,6.317488,6.030872,9240805,6.099643
2007-12-26,6.613756,6.278276,6.557117,6.25963,9355713,6.361057
2007-12-27,6.774961,6.535332,6.631184,6.330336,7720438,6.587615
2007-12-28,6.687823,6.49612,6.513548,6.218037,5557833,6.670396
2008-01-02,6.700894,6.469979,6.618113,6.317858,4145763,6.539689
2008-01-03,6.857742,6.631184,6.801102,6.492546,5174727,6.666039
2008-01-04,6.918738,6.605042,6.69218,6.388565,4815994,6.853385
2008-01-07,6.753177,6.578901,6.578901,6.280425,6702515,6.648611
2008-01-08,6.596329,6.361057,6.391555,6.101578,8310967,6.557117
2008-01-09,6.69218,6.361057,6.609399,6.30954,5235165,6.391555
2008-01-10,7.101728,6.439481,6.805459,6.496705,13980706,6.644254
2008-01-11,7.058159,6.670396,7.058159,6.73794,28119574,6.774961
2008-01-14,7.232434,6.971021,7.071229,6.750416,11659052,7.21065
2008-01-15,7.254219,6.971021,7.114798,6.792009,10239176,7.075586
2008-01-16,7.363141,7.010233,7.276003,6.945901,11092441,7.058159
2008-01-17,7.598413,6.753177,7.236791,6.908467,13158833,7.267289
2008-01-18,7.493848,7.058159,7.14094,6.816966,8004949,7.276003
2008-01-21,7.319572,6.905668,6.910025,6.596527,8679600,7.232434
2008-01-22,6.857742,6.217279,6.217279,5.93521,8953807,6.857742
2008-01-23,6.448194,5.925368,6.317488,6.030872,9212375,6.239064
2008-01-24,6.535332,6.243421,6.374127,6.084941,9689061,6.391555
2008-01-25,6.644254,6.404625,6.526618,6.230515,4938037,6.448194
2008-01-28,6.535332,5.873085,5.873085,5.606631,5682624,6.42641
2008-01-29,6.047361,5.598601,5.76852,5.506811,5942206,5.83823
2008-01-30,5.947152,5.707523,5.820802,5.55672,3626037,5.916654
2008-01-31,5.903583,5.44611,5.459181,5.211506,3136901,5.820802
2008-02-01,5.620386,4.971209,5.171626,4.936996,4854629,5.568103
2008-02-04,5.690096,5.293619,5.690096,5.431944,3477894,5.293619
2008-02-05,5.868728,5.563746,5.755449,5.494331,2964321,5.707523
2008-02-13,5.860014,5.576817,5.707523,5.44858,2025966,5.729308
2008-02-14,5.916654,5.720594,5.812089,5.548402,1312624,5.720594
2008-02-15,5.868728,5.707523,5.83823,5.573358,1811281,5.742378
2008-02-18,6.051718,5.881799,5.973294,5.702293,3263989,5.960223
2008-02-19,6.361057,5.990721,6.295703,6.010075,5465655,6.056074
2008-02-20,6.435124,6.099643,6.130141,5.852024,3848891,6.286989
2008-02-21,6.36977,6.060431,6.23035,5.947688,3499265,6.099643
2008-02-22,6.339272,5.97765,6.104,5.82707,3814362,6.23035
2008-02-25,6.143212,5.707523,5.707523,5.44858,2273937,6.104
2008-02-26,5.916654,5.546318,5.685739,5.427784,3982140,5.864371
2008-02-27,5.903583,5.716237,5.851301,5.585835,2201738,5.729308
2008-02-28,5.925368,5.799018,5.846944,5.581676,1665959,5.886156
2008-02-29,5.951509,5.729308,5.938438,5.669018,1711898,5.83823
2008-03-03,6.469979,5.881799,6.326201,6.03919,6170224,5.881799
2008-03-04,6.435124,6.178067,6.23035,5.947688,5007270,6.339272
2008-03-05,6.456908,6.191138,6.443837,6.151488,4415091,6.326201
2008-03-06,6.753177,6.452551,6.605042,6.30538,6097073,6.452551
2008-03-07,6.648611,6.099643,6.374127,6.084941,3626980,6.648611
2008-03-10,6.483049,6.256491,6.273919,5.98928,2665985,6.374127
2008-03-11,6.687823,6.186781,6.657325,6.355291,7710424,6.273919
2008-03-12,6.792389,6.408982,6.530975,6.234673,4732381,6.679109
2008-03-13,6.491763,6.03429,6.134498,5.856184,4509755,6.317488
2008-03-14,6.269562,6.021219,6.156283,5.876981,2089454,6.099643
2008-03-17,6.164997,5.633456,5.707523,5.44858,3344430,6.060431
2008-03-18,5.663954,5.136771,5.184697,4.949475,4929846,5.620386
2008-03-19,5.511463,5.184697,5.3764,5.132479,2302645,5.328474
2008-03-20,5.607315,4.849216,5.428682,5.18239,3729638,5.162912
2008-03-21,5.646527,5.385114,5.489679,5.240619,2610957,5.44611
2008-03-24,5.825159,5.402541,5.411255,5.165753,3865474,5.555032
2008-03-25,5.807732,5.31976,5.729308,5.469377,3955467,5.411255
2008-03-26,6.121428,5.707523,5.929725,5.660701,6057942,5.707523
2008-03-27,6.056074,5.707523,5.820802,5.55672,4057248,5.877442
2008-03-28,5.921011,5.454824,5.825159,5.560879,3833848,5.685739
2008-03-31,5.724951,5.241336,5.241336,5.003544,3124392,5.620386
2008-04-01,5.311046,4.71851,4.71851,4.504438,4960831,5.149842
2008-04-02,4.836146,4.247966,4.291535,4.096833,3887292,4.71851
2008-04-03,4.422241,3.999623,4.378672,4.180017,2944677,4.26975
2008-04-07,4.644443,4.291535,4.613944,4.404615,2606084,4.304605
2008-04-08,4.683655,4.444026,4.653156,4.442048,3841851,4.509379
2008-04-09,4.692368,4.291535,4.32639,4.130107,2586410,4.627015
2008-04-10,4.513736,4.182612,4.448383,4.246565,2305193,4.20004
2008-04-11,4.618301,4.409171,4.505022,4.300635,1918621,4.478881
2008-04-14,4.770792,4.356888,4.422241,4.221611,5176721,4.417884
2008-04-15,4.740294,4.322033,4.735937,4.521074,4052802,4.322033
2008-04-16,4.945068,4.613944,4.66187,4.450367,5285483,4.735937
2008-04-17,4.78822,4.313319,4.400457,4.200814,3284651,4.666227
2008-04-18,4.409171,4.07369,4.117259,3.930465,1838626,4.409171
2008-04-21,4.46581,4.051906,4.1434,3.95542,2009257,4.46581
2008-04-22,4.221824,3.790492,4.056263,3.872236,1682439,4.051906
2008-04-23,4.208754,3.964768,4.152114,3.963738,1847378,4.008337
2008-04-24,4.566019,4.26975,4.509379,4.304794,11420684,4.487595
2008-04-25,4.487595,4.204397,4.304605,4.109311,11351725,4.378672
2008-04-28,4.261036,3.956054,4.030121,3.84728,7992226,4.217467
2008-04-29,4.361245,3.94734,4.356888,4.159221,9259156,4.008337
2008-04-30,4.666227,4.313319,4.552948,4.346387,8921052,4.313319
2008-05-05,4.875358,4.444026,4.836146,4.616736,9363542,4.561662
2008-05-06,4.901499,4.705439,4.753365,4.537712,5767154,4.749008
2008-05-07,4.958139,4.705439,4.814361,4.59594,5687400,4.871001
2008-05-08,4.923283,4.705439,4.923283,4.69992,3910327,4.770792
2008-05-09,5.019135,4.640086,4.836146,4.616736,4111500,4.958139
2008-05-12,5.027849,4.644443,4.988637,4.76231,4450602,4.644443
2008-05-13,5.428682,5.080131,5.284905,5.045135,13890532,5.080131
2008-05-14,5.350258,5.05399,5.136771,4.903723,7252630,5.228266
2008-05-15,5.263121,4.966852,4.966852,4.741513,3938342,5.141128
2008-05-16,4.966852,4.966852,4.966852,4.741513,0,4.966852
2008-05-19,4.962495,4.770792,4.866644,4.64585,2604808,4.962495
2008-05-20,4.91457,4.378672,4.404814,4.204973,3677172,4.866644
2008-05-21,4.53552,4.082404,4.444026,4.242406,4766943,4.278464
2008-05-22,4.435312,4.226181,4.313319,4.117629,2678390,4.409171
2008-05-23,4.391743,4.182612,4.32639,4.130107,1647478,4.291535
2008-05-26,4.365602,4.182612,4.230538,4.038605,1196711,4.335103
2008-05-27,4.435312,4.139043,4.422241,4.221611,2740178,4.313319
2008-05-28,4.509379,4.374315,4.474524,4.27152,2271143,4.435312
2008-05-29,4.483238,4.343817,4.3961,4.196654,1847729,4.365602
2008-05-30,4.513736,4.282821,4.513736,4.308954,3570070,4.422241
2008-06-02,4.683655,4.539877,4.683655,4.471164,4718466,4.539877
2008-06-03,4.792577,4.478881,4.531163,4.325591,6001473,4.696725
2008-06-04,4.526807,4.313319,4.478881,4.27568,2250023,4.52245
2008-06-05,4.596517,4.400457,4.570375,4.363023,1642711,4.457096
2008-06-06,4.613944,4.478881,4.557305,4.350545,2450602,4.609587
2008-06-10,4.404814,4.099831,4.099831,3.913827,3154182,4.356888
2008-06-11,4.26975,3.969125,4.234895,4.042763,2905348,4.086761
2008-06-12,4.313319,3.964768,4.07369,3.888872,1985455,4.139043
2008-06-13,4.186969,3.94734,3.960411,3.780733,1363059,4.095475
2008-06-16,4.00398,3.563934,3.659786,3.493746,1988802,3.964768
2008-06-17,3.729496,3.319948,3.376588,3.223397,1818683,3.659786
2008-06-18,3.598789,3.097747,3.507295,3.348173,3315384,3.376588
2008-06-19,3.468083,3.158744,3.158744,3.015436,2095057,3.311235
2008-06-20,3.315592,3.028037,3.115175,2.973844,5376639,3.028037
2008-06-23,3.001896,2.805836,2.810193,2.682698,5433891,3.001896
2008-06-24,2.866832,2.70127,2.831977,2.703494,4829646,2.814549
2008-06-25,3.02368,2.779694,3.006253,2.869863,3325602,2.805836
2008-06-26,3.145673,2.962684,3.097747,2.957206,3593938,2.984468
2008-06-27,3.049821,2.910401,2.910401,2.77836,2963220,3.019323
2008-06-30,2.95397,2.823263,2.901687,2.770041,936484,2.871189
2008-07-01,3.032394,2.919115,2.940899,2.807474,2987127,2.945256
2008-07-02,3.045465,2.866832,2.975754,2.840748,1161349,2.988825
2008-07-03,3.180528,2.831977,3.128245,2.98632,3039217,2.984468
2008-07-04,3.202312,3.071606,3.202312,3.057027,1327759,3.132602
2008-07-07,3.350447,3.180528,3.298164,3.14853,1658406,3.180528
2008-07-08,3.563934,3.245881,3.550864,3.389766,3291296,3.389659
2008-07-09,3.908128,3.48551,3.908128,3.730822,5055871,3.498581
2008-07-10,4.134687,3.80792,3.868916,3.693388,11669979,3.908128
2008-07-11,3.956054,3.781779,3.94734,3.768254,3195498,3.87763
2008-07-14,4.051906,3.868916,3.951697,3.772414,1673150,3.93427
2008-07-15,3.977839,3.746924,3.834061,3.660115,1520580,3.921199
2008-07-16,3.794849,3.450655,3.529079,3.368969,3560325,3.790492
2008-07-17,3.698998,3.441941,3.481153,3.323217,1472817,3.563934
2008-07-18,3.616217,3.324305,3.616217,3.452154,2336277,3.550864
2008-07-21,3.790492,3.529079,3.764351,3.593567,1143325,3.529079
2008-07-22,3.790492,3.659786,3.725139,3.556134,1054172,3.790492
2008-07-23,3.803563,3.659786,3.659786,3.493746,1120985,3.803563
2008-07-24,3.73821,3.655429,3.729496,3.560294,2031208,3.655429
2008-07-25,3.729496,3.594432,3.720782,3.551975,1158097,3.594432
2008-07-28,3.755637,3.664143,3.75128,3.58109,915293,3.720782
2008-07-29,3.80792,3.659786,3.790492,3.618523,1552484,3.659786
2008-07-30,3.899415,3.707712,3.790492,3.618523,1891831,3.834061
2008-07-31,3.834061,3.664143,3.764351,3.593567,986116,3.834061
2008-08-01,3.855846,3.672856,3.768708,3.597727,1087243,3.73821
2008-08-04,3.790492,3.712068,3.729496,3.560294,759282,3.712068
2008-08-05,3.729496,3.729496,3.729496,3.560294,0,3.729496
2008-08-06,3.825348,3.550864,3.633644,3.468791,1004593,3.698998
2008-08-07,3.73821,3.616217,3.73821,3.568612,1573331,3.703355
2008-08-08,3.746924,3.407086,3.48551,3.327378,1641768,3.677213
2008-08-11,3.73821,3.136959,3.394016,3.240034,1630307,3.507295
2008-08-12,3.354804,3.062892,3.180528,3.036232,1219556,3.354804
2008-08-13,3.115175,2.862475,3.110818,2.969684,1427089,3.058535
2008-08-14,3.132602,2.923472,3.006253,2.869863,466537,3.049821
2008-08-15,3.049821,2.971397,3.006253,2.869863,400515,3.006253
2008-08-18,3.049821,2.718698,2.845048,2.715972,665612,3.049821
2008-08-19,2.962684,2.718698,2.919115,2.786679,1286519,2.736125
2008-08-20,3.167457,2.801479,3.128245,2.98632,1347737,2.875546
2008-08-21,3.119532,2.940899,3.071606,2.932251,1188506,3.049821
2008-08-22,3.019323,2.853761,2.967041,2.83243,738485,2.971397
2008-08-25,2.971397,2.866832,2.958327,2.824112,511718,2.875546
2008-08-26,2.919115,2.744839,2.749196,2.624469,527341,2.875546
2008-08-27,2.779694,2.614133,2.696913,2.574558,551388,2.749196
2008-08-28,2.779694,2.679486,2.775337,2.649424,591417,2.736125
2008-08-29,2.840691,2.718698,2.82762,2.699334,997041,2.784051
2008-09-01,2.831977,2.714341,2.831977,2.703494,577246,2.753553
2008-09-02,2.823263,2.740482,2.792765,2.666061,1065898,2.823263
2008-09-03,3.071606,2.775337,3.071606,2.932251,6869951,2.792765
2008-09-04,3.058535,2.919115,2.945256,2.811634,2730384,3.058535
2008-09-05,2.875546,2.662058,2.788408,2.661902,1628189,2.858118
2008-09-08,2.805836,2.670772,2.6882,2.56624,1135206,2.727412
2008-09-09,2.709984,2.614133,2.618489,2.499692,1311185,2.6882
2008-09-10,2.648988,2.526995,2.644631,2.524647,765493,2.605419
2008-09-11,2.679486,2.579277,2.614133,2.495533,391426,2.640274
2008-09-12,2.63156,2.570564,2.574921,2.4581,515484,2.63156
2008-09-16,2.583634,2.431143,2.431143,2.320845,760678,2.531352
2008-09-17,2.513924,2.396288,2.409359,2.300049,476695,2.513924
2008-09-18,2.426786,2.235083,2.357076,2.250138,1434711,2.335292
2008-09-19,2.592348,2.465998,2.592348,2.474737,1403866,2.583634
2008-09-22,2.818906,2.592348,2.648988,2.528807,4185457,2.70127
2008-09-23,2.570564,2.383217,2.383217,2.275094,1685608,2.570564
2008-09-24,2.4355,2.317864,2.4355,2.325005,597554,2.357076
2008-09-25,2.518281,2.396288,2.479069,2.366597,1732424,2.496497
2008-09-26,2.522638,2.431143,2.457285,2.345801,859668,2.479069
2008-10-06,2.418073,2.352719,2.361433,2.254298,575867,2.352719
2008-10-07,2.444214,2.269938,2.405002,2.29589,766448,2.269938
2008-10-08,2.409359,2.326578,2.348362,2.24182,472254,2.409359
2008-10-09,2.422429,2.348362,2.378861,2.270935,756732,2.396288
2008-10-10,2.378861,2.378861,2.378861,2.270935,0,2.378861
2008-10-13,2.583634,2.269938,2.535709,2.420667,2487915,2.370147
2008-10-14,2.762267,2.496497,2.614133,2.495533,3380187,2.566207
2008-10-15,2.875546,2.570564,2.875546,2.745086,7970174,2.601062
2008-10-16,3.028037,2.766624,2.862475,2.732608,8788012,2.88426
2008-10-17,2.89733,2.648988,2.723055,2.599514,4638349,2.836334
2008-10-20,2.788408,2.670772,2.740482,2.61615,4803320,2.670772
2008-10-21,2.862475,2.679486,2.788408,2.661902,5730419,2.736125
2008-10-22,2.82762,2.56185,2.587991,2.470577,3805376,2.705627
2008-10-23,2.648988,2.509567,2.644631,2.524647,2298016,2.566207
2008-10-24,2.666415,2.470355,2.487783,2.374916,2188079,2.648988
2008-10-27,2.479069,2.265581,2.278652,2.175272,2815885,2.374504
2008-10-28,2.378861,2.208942,2.361433,2.254298,2112450,2.235083
2008-10-29,2.431143,2.269938,2.317864,2.212706,1844761,2.405002
2008-10-30,2.378861,2.300437,2.326578,2.221024,828524,2.378861
2008-10-31,2.352719,2.274295,2.30915,2.204387,656470,2.352719
2008-11-03,2.326578,2.126161,2.30915,2.204387,904540,2.265581
2008-11-04,2.540065,2.243797,2.474712,2.362437,3593585,2.330935
2008-11-05,2.548779,2.444214,2.50521,2.391552,2485824,2.452928
2008-11-06,2.496497,2.439857,2.444214,2.333323,948383,2.439857
2008-11-07,2.509567,2.339649,2.509567,2.395711,1664373,2.426786
2008-11-10,2.657701,2.518281,2.627203,2.508011,3415341,2.518281
2008-11-11,2.696913,2.544422,2.570564,2.453941,2966215,2.627203
2008-11-12,2.627203,2.544422,2.614133,2.495533,1832383,2.570564
2008-11-13,2.736125,2.548779,2.696913,2.574558,3825675,2.553136
2008-11-14,2.788408,2.666415,2.766624,2.641106,4854886,2.70127
2008-11-17,2.858118,2.692557,2.831977,2.703494,4076390,2.740482
2008-11-18,2.836334,2.583634,2.592348,2.474737,4260476,2.770981
2008-11-19,2.784051,2.574921,2.770981,2.645265,3377171,2.614133
2008-11-20,2.810193,2.675129,2.736125,2.61199,3197876,2.70127
2008-11-21,2.753553,2.566207,2.718698,2.595354,3484422,2.635917
2008-11-24,2.919115,2.683843,2.744839,2.620309,4575182,2.683843
2008-11-25,2.801479,2.614133,2.670772,2.549603,2466666,2.788408
2008-11-26,2.775337,2.657701,2.709984,2.587035,3745255,2.657701
2008-11-27,2.879903,2.731769,2.75791,2.632787,4498823,2.875546
2008-11-28,2.784051,2.640274,2.657701,2.537125,3373781,2.784051
2008-12-01,2.831977,2.605419,2.818906,2.691016,5927051,2.679486
2008-12-02,2.95397,2.70127,2.901687,2.770041,8215615,2.744839
2008-12-03,3.062892,2.858118,3.049821,2.911454,9235547,2.901687
2008-12-04,3.128245,2.975754,3.115175,2.973844,7582519,3.041108
2008-12-05,3.232811,3.041108,3.119532,2.978003,4502118,3.097747
2008-12-08,3.311235,3.075963,3.311235,3.161009,6901248,3.123888
2008-12-09,3.302521,3.049821,3.106461,2.965525,5892654,3.302521
2008-12-10,3.28945,3.071606,3.250238,3.102779,4875259,3.071606
2008-12-11,3.481153,3.215383,3.311235,3.161009,7798085,3.224097
2008-12-12,3.529079,3.272023,3.328662,3.177645,8494305,3.306878
2008-12-15,3.507295,3.311235,3.407086,3.252511,4969209,3.398372
2008-12-16,3.607503,3.389659,3.590076,3.427199,10659802,3.463726
2008-12-17,3.777422,3.529079,3.694641,3.52702,10372687,3.616217
2008-12-18,3.742567,3.55522,3.664143,3.497906,5524894,3.716425
2008-12-19,3.825348,3.659786,3.672856,3.506224,6576783,3.698998
2008-12-22,3.87763,3.54215,3.847132,3.672593,7884105,3.68157
2008-12-23,3.942984,3.638001,3.659786,3.493746,5911172,3.838418
2008-12-24,3.694641,3.411443,3.489867,3.331536,5723926,3.638001
2008-12-25,3.629288,3.468083,3.581362,3.41888,4664351,3.54215
2008-12-26,3.938627,3.494224,3.938627,3.759937,13980236,3.55522
2008-12-29,4.017051,3.786136,3.956054,3.776573,6072358,3.921199
2008-12-30,4.00398,3.80792,3.895058,3.718344,5612833,3.925556
2008-12-31,4.156471,3.855846,3.956054,3.776573,7727551,3.873273
2009-01-05,4.204397,3.982196,4.112902,3.926306,6959549,4.008337
2009-01-06,4.182612,4.008337,4.147757,3.959579,4939497,4.099831
2009-01-07,4.348174,4.086761,4.26975,4.076037,5920245,4.099831
2009-01-08,4.426598,4.160828,4.356888,4.159221,8213497,4.226181
2009-01-09,4.792577,4.365602,4.770792,4.554348,14551862,4.365602
2009-01-12,5.045276,4.644443,4.853573,4.633373,11687889,4.709796
2009-01-13,4.910213,4.705439,4.735937,4.521074,7294086,4.836146
2009-01-14,5.141128,4.683655,5.080131,4.849652,8509279,4.73158
2009-01-15,5.341545,5.010421,5.141128,4.907883,8620447,5.062704
2009-01-16,5.589887,5.167269,5.533248,5.282212,12766397,5.297976
2009-01-19,6.086573,5.620386,6.086573,5.810434,18562857,5.620386
2009-01-20,6.252134,5.598601,5.663954,5.406988,22360278,6.086573
2009-01-21,5.846944,5.428682,5.794661,5.531764,19758112,5.650884
2009-01-22,5.794661,5.533248,5.576817,5.323804,11932183,5.794661
2009-01-23,5.851301,5.454824,5.620386,5.365396,10563919,5.533248
2009-02-02,5.951509,5.663954,5.720594,5.461057,8857589,5.668311
2009-02-03,6.038647,5.663954,5.995078,5.723089,9814683,5.720594
2009-02-04,6.038647,5.846944,5.912297,5.644063,9047029,5.990721
2009-02-05,6.491763,5.886156,6.365413,6.076623,21019363,5.890513
2009-02-06,6.883883,6.308774,6.705251,6.401043,19831919,6.36977
2009-02-09,7.376212,6.753177,7.376212,7.041563,22008775,6.753177
2009-02-10,8.003604,7.262932,7.580985,7.237046,20084530,7.363141
2009-02-11,7.790116,7.271646,7.289074,6.958378,19851396,7.485134
2009-02-12,7.611484,7.023304,7.559201,7.21625,16888738,7.341356
2009-02-13,8.278087,7.454636,8.19095,7.819338,21761172,7.458992
2009-02-16,8.426222,7.537416,7.777045,7.42421,23606870,8.278087
2009-02-17,7.702978,7.049445,7.175795,6.850239,22375158,7.702978
2009-02-18,7.389282,6.953593,7.171438,6.84608,14714567,6.971021
2009-02-19,7.323929,6.901311,6.971021,6.654756,13955778,7.22372
2009-02-20,7.276003,6.918738,7.241148,6.912627,11665669,6.918738
2009-02-23,7.384925,6.953593,7.306501,6.975015,13713194,7.184508
2009-02-24,7.720406,7.101728,7.397996,7.062358,20933620,7.21065
2009-02-25,7.493848,6.657325,6.674753,6.371928,28488461,7.472063
2009-02-26,6.644254,6.008149,6.051718,5.777161,29047413,6.548403
2009-02-27,6.121428,5.83823,5.881799,5.61495,14906248,6.082216
2009-03-02,6.169353,5.829516,6.073502,5.797956,14482966,5.83823
2009-03-03,6.308774,5.829516,6.182424,5.901936,20554088,5.886156
2009-03-04,6.570187,6.134498,6.483049,6.188921,22406304,6.208565
2009-03-05,6.535332,6.099643,6.42641,6.134853,26278836,6.474336
2009-03-06,6.465622,6.143212,6.221636,5.939368,12320430,6.252134
2009-03-09,6.478693,5.794661,5.803375,5.540084,13645596,6.252134
2009-03-10,5.912297,5.58553,5.886156,5.61911,9225446,5.629099
2009-03-11,6.474336,5.973294,6.474336,6.180604,33673058,6.03429
2009-03-12,6.644254,6.265205,6.400269,6.109897,22152288,6.474336
2009-03-13,6.731392,6.395912,6.727035,6.421838,23787455,6.422053
2009-03-16,6.857742,6.600685,6.770604,6.463431,15266842,6.76189
2009-03-17,7.106085,6.696537,6.984092,6.667233,17218875,6.774961
2009-03-18,7.167081,6.870813,6.910025,6.596527,15072226,6.910025
2009-03-19,6.997162,6.631184,6.901311,6.588208,15692639,6.892597
2009-03-20,7.258576,6.652968,7.071229,6.750416,19841024,6.840314
2009-03-23,7.755261,7.188865,7.35007,7.016608,20648869,7.411067
2009-03-24,7.467706,7.197579,7.306501,6.975015,12430924,7.41978
2009-03-25,7.53306,7.188865,7.271646,6.941741,10896425,7.232434
2009-03-26,7.668123,7.22372,7.60277,7.257843,17981881,7.245505
2009-03-27,7.60277,7.397996,7.432851,7.095632,13606428,7.572272
2009-03-30,7.445922,7.249862,7.332643,6.999971,8303120,7.445922
2009-03-31,7.249862,6.901311,7.197579,6.871035,8935287,7.188865
2009-04-01,7.515632,7.22372,7.393639,7.058199,8639089,7.254219
2009-04-02,7.437208,7.145297,7.149653,6.825283,12161027,7.393639
2009-04-03,7.267289,6.971021,7.040731,6.721303,7549429,7.162724
2009-04-07,7.040731,7.040731,7.040731,6.721303,0,7.040731
2009-04-08,7.319572,6.835957,6.870813,6.559093,11568065,7.219364
2009-04-09,6.918738,6.62247,6.844671,6.534137,7329825,6.792389
2009-04-10,7.079943,6.831601,7.023304,6.704667,8548483,6.927452
2009-04-13,7.40671,7.01459,7.184508,6.858557,10276611,7.023304
