date,Open,High,Low,Close,Adj Close,Volume
2005-11-04,1.238871,1.280546,1.223717,1.261603,1.204366,4149122
2005-11-07,1.272969,1.32222,1.272969,1.288123,1.229683,5266839
2005-11-08,1.284334,1.307066,1.272969,1.299489,1.240533,2575128
2005-11-09,1.303277,1.303277,1.272969,1.276757,1.218832,2355979
2005-11-10,1.280546,1.303277,1.200985,1.208562,1.153731,3062108
2005-11-11,1.208562,1.2957,1.204774,1.284334,1.226065,3405845
2005-11-14,1.276757,1.341163,1.26918,1.318432,1.258616,5078685
2005-11-15,1.318432,1.360106,1.299489,1.341163,1.280316,5213101
2005-11-16,1.333586,1.341163,1.314643,1.337375,1.2767,2509621
2005-11-17,1.337375,1.363895,1.318432,1.333586,1.273083,3564114
2005-11-18,1.326009,1.367684,1.326009,1.363895,1.302017,4158780
2005-11-21,1.390415,1.390415,1.326009,1.352529,1.291167,3891940
2005-11-22,1.356318,1.394204,1.337375,1.337375,1.2767,4354578
2005-11-23,1.337375,1.375261,1.326009,1.367684,1.305634,2887801
2005-11-24,1.352529,1.382838,1.352529,1.371472,1.30925,2354685
2005-11-25,1.375261,1.382838,1.344952,1.348741,1.287551,1723669
2005-11-28,1.329798,1.428301,1.329798,1.424513,1.359885,6085284
2005-11-29,1.43209,1.435878,1.382838,1.424513,1.359885,3276047
2005-11-30,1.40557,1.43209,1.333586,1.367684,1.305634,5415609
2005-12-01,1.435878,1.435878,1.276757,1.280546,1.22245,8217273
2005-12-02,1.265391,1.26918,1.174465,1.182042,1.128414,9159795
2005-12-05,1.182042,1.182042,1.129002,1.13279,1.081397,4641293
2005-12-06,1.125213,1.147945,1.113847,1.144156,1.092247,3973242
2005-12-07,1.147945,1.163099,1.125213,1.159311,1.106715,4452852
2005-12-08,1.159311,1.159311,1.121425,1.125213,1.074164,3113552
2005-12-09,1.117636,1.147945,1.110059,1.140368,1.088631,3619174
2005-12-12,1.147945,1.178254,1.147945,1.174465,1.121181,3879983
2005-12-13,1.174465,1.174465,1.144156,1.163099,1.110331,1956100
2005-12-14,1.147945,1.174465,1.136579,1.166888,1.113948,2365270
2005-12-15,1.163099,1.182042,1.136579,1.147945,1.095864,3818839
2005-12-16,1.147945,1.174465,1.136579,1.166888,1.113948,2504688
2005-12-19,1.155522,1.163099,1.147945,1.151733,1.099481,1380460
2005-12-20,1.151733,1.163099,1.144156,1.159311,1.106715,1848168
2005-12-21,1.155522,1.163099,1.147945,1.151733,1.099481,2134689
2005-12-22,1.147945,1.147945,1.125213,1.140368,1.088631,2413449
2005-12-23,1.151733,1.155522,1.140368,1.155522,1.103097,1991126
2005-12-26,1.166888,1.185831,1.155522,1.185831,1.132031,5438937
2005-12-27,1.193408,1.197197,1.163099,1.174465,1.121181,5785213
2005-12-28,1.174465,1.174465,1.155522,1.170676,1.117564,1877945
2005-12-29,1.166888,1.178254,1.159311,1.174465,1.121181,3154715
2005-12-30,1.174465,1.174465,1.136579,1.147945,1.095864,2450486
2006-01-04,1.140368,1.163099,1.136579,1.151733,1.099481,1580399
2006-01-05,1.151733,1.174465,1.144156,1.174465,1.121181,3959044
2006-01-06,1.174465,1.189619,1.163099,1.189619,1.135647,5118106
2006-01-09,1.189619,1.193408,1.174465,1.189619,1.135647,3394429
2006-01-10,1.189619,1.193408,1.174465,1.189619,1.135647,2781722
2006-01-11,1.189619,1.200985,1.170676,1.174465,1.121181,3106011
2006-01-12,1.170676,1.219928,1.170676,1.212351,1.157348,4318979
2006-01-13,1.212351,1.219928,1.197197,1.204774,1.150115,3281353
2006-01-16,1.197197,1.200985,1.159311,1.170676,1.117564,4047398
2006-01-17,1.166888,1.170676,1.144156,1.151733,1.099481,3362203
2006-01-18,1.147945,1.178254,1.147945,1.174465,1.121181,2998670
2006-01-19,1.178254,1.178254,1.151733,1.170676,1.117564,3527209
2006-01-20,1.170676,1.193408,1.163099,1.170676,1.117564,3484882
2006-01-23,1.163099,1.170676,1.091116,1.098693,1.048847,7300633
2006-01-24,1.098693,1.117636,1.087327,1.102482,1.052464,3268314
2006-01-25,1.098693,1.113847,1.091116,1.094905,1.045231,2395189
2006-02-06,1.098693,1.117636,1.094905,1.113847,1.063313,2698757
2006-02-07,1.113847,1.144156,1.094905,1.136579,1.085014,4043336
2006-02-08,1.136579,1.147945,1.129002,1.140368,1.088631,2300301
2006-02-09,1.140368,1.178254,1.136579,1.155522,1.103097,4504884
2006-02-10,1.155522,1.155522,1.140368,1.144156,1.092247,2973843
2006-02-13,1.155522,1.174465,1.136579,1.170676,1.117564,4541526
2006-02-14,1.166888,1.174465,1.159311,1.163099,1.110331,2704728
2006-02-15,1.163099,1.182042,1.159311,1.170676,1.117564,3615788
2006-02-16,1.174465,1.174465,1.136579,1.144156,1.092247,3760147
2006-02-17,1.136579,1.147945,1.117636,1.13279,1.081397,2465368
2006-02-20,1.13279,1.147945,1.121425,1.136579,1.085014,1870155
2006-02-21,1.136579,1.163099,1.117636,1.159311,1.106715,3168540
2006-02-22,1.151733,1.193408,1.151733,1.182042,1.128414,8912197
2006-02-23,1.174465,1.193408,1.166888,1.185831,1.132031,3641441
2006-02-24,1.182042,1.208562,1.174465,1.193408,1.139265,8120488
2006-02-27,1.189619,1.189619,1.166888,1.185831,1.132031,3031165
2006-02-28,1.185831,1.197197,1.159311,1.189619,1.135647,3042441
2006-03-01,1.189619,1.204774,1.182042,1.204774,1.150115,3969180
2006-03-02,1.212351,1.235083,1.174465,1.182042,1.128414,13794345
2006-03-03,1.170676,1.182042,1.129002,1.159311,1.106715,4169085
2006-03-06,1.155522,1.159311,1.136579,1.140368,1.088631,1906652
2006-03-07,1.140368,1.182042,1.121425,1.129002,1.077781,3842961
2006-03-08,1.129002,1.140368,1.117636,1.13279,1.081397,1755670
2006-03-09,1.136579,1.155522,1.129002,1.136579,1.085014,1414984
2006-03-10,1.147945,1.151733,1.125213,1.13279,1.081397,1078446
2006-03-13,1.129002,1.129002,1.068384,1.087327,1.037996,3888033
2006-03-14,1.07975,1.110059,1.07975,1.098693,1.048847,1994032
2006-03-15,1.091116,1.110059,1.083539,1.098693,1.048847,1399462
2006-03-16,1.098693,1.10627,1.091116,1.094905,1.045231,1387278
2006-03-17,1.094905,1.10627,1.087327,1.091116,1.041613,1783245
2006-03-20,1.087327,1.13279,1.087327,1.125213,1.074164,2898588
2006-03-21,1.117636,1.125213,1.10627,1.121425,1.070547,1855646
2006-03-22,1.121425,1.121425,1.10627,1.117636,1.06693,1701689
2006-03-23,1.113847,1.136579,1.10627,1.13279,1.081397,2117323
2006-03-24,1.129002,1.13279,1.117636,1.121425,1.070547,2117252
2006-03-27,1.117636,1.121425,1.098693,1.117636,1.06693,1470348
2006-03-28,1.113847,1.140368,1.110059,1.129002,1.077781,2195270
2006-03-29,1.136579,1.136579,1.117636,1.125213,1.074164,2001808
2006-03-30,1.117636,1.121425,1.094905,1.098693,1.048847,2528375
2006-03-31,1.098693,1.098693,1.075962,1.091116,1.041613,2120522
2006-04-03,1.091116,1.102482,1.072173,1.094905,1.045231,2463895
2006-04-04,1.083539,1.113847,1.075962,1.110059,1.059697,3409590
2006-04-05,1.110059,1.117636,1.094905,1.10627,1.05608,2381885
2006-04-06,1.10627,1.147945,1.091116,1.121425,1.070547,5324404
2006-04-07,1.117636,1.159311,1.110059,1.129002,1.077781,3650091
2006-04-10,1.136579,1.178254,1.121425,1.159311,1.106715,3822555
2006-04-11,1.159311,1.193408,1.144156,1.178254,1.124798,5584703
2006-04-12,1.174465,1.193408,1.151733,1.155522,1.103097,3223574
2006-04-13,1.174465,1.174465,1.125213,1.129002,1.077781,3141908
2006-04-14,1.136579,1.147945,1.113847,1.144156,1.092247,2369409
2006-04-17,1.144156,1.159311,1.125213,1.151733,1.099481,3220631
2006-04-18,1.155522,1.159311,1.125213,1.140368,1.088631,2586006
2006-04-19,1.129002,1.136579,1.110059,1.13279,1.081397,3021394
2006-04-20,1.136579,1.174465,1.136579,1.147945,1.095864,6587631
2006-04-21,1.147945,1.147945,1.147945,1.147945,1.095864,0
2006-04-24,1.140368,1.178254,1.034287,1.125213,1.074164,7268040
2006-04-25,1.113847,1.113847,1.05323,1.064596,1.016297,3372492
2006-04-26,1.064596,1.102482,1.05323,1.091116,1.041613,2530431
2006-04-27,1.091116,1.102482,1.083539,1.098693,1.048847,1780621
2006-04-28,1.091116,1.117636,1.07975,1.110059,1.059697,2735937
2006-05-08,1.125213,1.219928,1.102482,1.219928,1.164582,9465880
2006-05-09,1.257814,1.341163,1.223717,1.341163,1.280316,17282923
2006-05-10,1.341163,1.43209,1.280546,1.382838,1.320101,10019435
2006-05-11,1.382838,1.523016,1.344952,1.523016,1.453919,17360875
2006-05-12,1.519228,1.67456,1.477553,1.67456,1.598588,18536141
2006-05-15,1.602577,1.814738,1.507862,1.697292,1.620288,23441709
2006-05-16,1.663194,1.689714,1.526805,1.538171,1.468386,8914140
2006-05-17,1.538171,1.693503,1.519228,1.693503,1.616671,13338612
2006-05-18,1.704869,1.814738,1.663194,1.70108,1.623904,9984393
2006-05-19,1.704869,1.814738,1.678349,1.746543,1.667305,8308267
2006-05-22,1.742755,1.848836,1.689714,1.829893,1.746873,10156103
2006-05-23,1.818527,1.879144,1.704869,1.7276,1.649221,7197415
2006-05-24,1.761698,1.788218,1.591211,1.632886,1.558804,6261156
2006-05-25,1.64804,1.704869,1.613943,1.693503,1.616671,2961266
2006-05-26,1.693503,1.841258,1.693503,1.738966,1.660071,3862246
2006-05-29,1.742755,1.81095,1.704869,1.769275,1.689005,4433570
2006-05-30,1.742755,1.81095,1.704869,1.769275,1.689005,4431
2006-05-31,1.735178,1.833681,1.704869,1.780641,1.699856,5269407
2006-06-01,1.788218,1.943551,1.761698,1.932185,1.844525,12050801
2006-06-02,1.932185,2.045843,1.898087,1.928396,1.840907,8003278
2006-06-05,1.901876,1.932185,1.792007,1.901876,1.81559,6224805
2006-06-06,1.901876,2.091306,1.848836,2.091306,1.996426,11037381
2006-06-07,2.087517,2.087517,1.882933,1.882933,1.797507,7272485
2006-06-08,1.852624,1.852624,1.7276,1.83747,1.754107,5245010
2006-06-09,1.818527,1.91703,1.765486,1.776852,1.696239,4873121
2006-06-12,1.780641,1.875356,1.776852,1.818527,1.736023,2565856
2006-06-13,1.807161,1.841258,1.716235,1.754121,1.674539,3224247
2006-06-14,1.723812,1.795795,1.716235,1.750332,1.670922,1823141
2006-06-15,1.750332,1.788218,1.723812,1.723812,1.645605,1845281
2006-06-16,1.742755,1.879144,1.742755,1.833681,1.750489,6519014
2006-06-19,1.856413,2.015534,1.852624,1.985225,1.895158,12217607
2006-06-20,2.019323,2.07994,1.970071,1.989014,1.898775,15539613
2006-06-21,2.007957,2.076152,2.00038,2.042054,1.949409,10596823
2006-06-22,2.087517,2.246638,2.087517,2.246638,2.144711,14829681
2006-06-23,2.352719,2.367874,2.125403,2.220118,2.119395,14232426
2006-06-26,2.159501,2.193598,2.114038,2.140558,2.043444,8122298
2006-06-27,2.140558,2.231484,2.05342,2.21633,2.115778,7731148
2006-06-28,2.18981,2.18981,2.087517,2.095095,2.000043,5058197
2006-06-29,2.083729,2.159501,2.068574,2.132981,2.036211,6186100
2006-06-30,2.129192,2.201175,2.083729,2.148135,2.050677,10121755
2006-07-03,2.060997,2.273159,2.05342,2.235273,2.133862,14044747
2006-07-04,2.204964,2.235273,2.178444,2.197387,2.097694,6054111
2006-07-05,2.18981,2.18981,2.121615,2.151924,2.054294,3341090
2006-07-06,2.132981,2.227695,2.129192,2.197387,2.097694,4039137
2006-07-07,2.197387,2.299679,2.155712,2.231484,2.130244,5803069
2006-07-10,2.284524,2.284524,2.178444,2.276947,2.173645,4899341
2006-07-11,2.292102,2.417125,2.212541,2.40576,2.296614,9112044
2006-07-12,2.398182,2.417125,2.318622,2.386817,2.27853,5434230
2006-07-13,2.364085,2.367874,2.159501,2.159501,2.061527,9127121
2006-07-14,2.121615,2.197387,2.087517,2.159501,2.061527,3242845
2006-07-17,2.011745,2.182232,2.011745,2.159501,2.061527,3299607
2006-07-18,2.148135,2.197387,2.083729,2.178444,2.079611,2353345
2006-07-19,2.151924,2.167078,2.083729,2.140558,2.043444,2085509
2006-07-20,2.129192,2.178444,2.087517,2.129192,2.032593,1831017
2006-07-21,2.129192,2.151924,2.083729,2.095095,2.000043,1545708
2006-07-24,2.087517,2.102672,1.992802,2.045843,1.953026,2217286
2006-07-25,2.049631,2.095095,2.030688,2.064786,1.97111,1467928
2006-07-26,2.064786,2.151924,2.064786,2.114038,2.018127,2155155
2006-07-27,2.114038,2.167078,2.091306,2.159501,2.061527,2215109
2006-07-28,2.132981,2.167078,2.057209,2.083729,1.989193,1207335
2006-07-31,2.064786,2.076152,1.932185,1.954916,1.866224,1862430
2006-08-01,1.970071,1.970071,1.818527,1.860201,1.775806,2363586
2006-08-02,1.856413,1.920819,1.81095,1.848836,1.764957,1298443
2006-08-03,1.848836,1.894299,1.829893,1.875356,1.790274,1220585
2006-08-04,1.89051,1.905665,1.742755,1.754121,1.674539,1484543
2006-08-07,1.761698,1.761698,1.64804,1.735178,1.656455,1260624
2006-08-08,1.7276,1.780641,1.678349,1.742755,1.663688,1375738
2006-08-09,1.750332,1.818527,1.742755,1.788218,1.707089,1656599
2006-08-10,1.799584,1.89051,1.799584,1.833681,1.750489,2352289
2006-08-11,1.83747,2.015534,1.83747,2.007957,1.916859,4738245
2006-08-14,2.007957,2.0269,1.81095,1.871567,1.786656,3174134
2006-08-15,1.867779,1.939762,1.814738,1.91703,1.830057,1791802
2006-08-16,1.91703,1.947339,1.879144,1.932185,1.844525,1890223
2006-08-17,1.898087,1.932185,1.856413,1.913242,1.826441,850821
2006-08-18,1.932185,2.07994,1.91703,2.007957,1.916859,5128067
2006-08-21,1.970071,2.178444,1.901876,2.114038,2.018127,7166773
2006-08-22,2.083729,2.186021,2.05342,2.155712,2.05791,8956343
2006-08-23,2.140558,2.182232,2.110249,2.159501,2.061527,4041351
2006-08-24,2.151924,2.284524,2.140558,2.284524,2.180878,12625380
2006-08-25,2.276947,2.303467,2.178444,2.204964,2.104928,6872060
2006-08-28,2.239061,2.276947,2.208752,2.24285,2.141095,3650141
2006-08-29,2.246638,2.258004,2.125403,2.193598,2.094077,6782457
2006-08-30,2.178444,2.212541,2.159501,2.186021,2.086844,2104181
2006-08-31,2.167078,2.186021,2.083729,2.125403,2.028976,5945567
2006-09-01,2.121615,2.121615,2.045843,2.083729,1.989193,3675960
2006-09-04,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-05,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-06,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-07,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-08,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-11,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-12,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-13,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-14,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-15,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-18,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-19,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-20,2.083729,2.083729,2.083729,2.083729,1.989193,0
2006-09-21,2.030688,2.193598,2.00038,2.007957,1.916859,10649623
2006-09-22,2.00038,2.00038,1.913242,1.924608,1.837291,6320843
2006-09-25,1.905665,1.947339,1.898087,1.943551,1.855375,3545310
2006-09-26,1.939762,1.958705,1.920819,1.939762,1.851758,2647071
2006-09-27,1.939762,2.045843,1.939762,2.00038,1.909625,6565163
2006-09-28,1.970071,2.004168,1.962494,1.985225,1.895158,2787875
2006-09-29,1.970071,2.0269,1.962494,1.992802,1.902391,4323062
2006-10-09,2.0269,2.0269,1.947339,2.004168,1.913242,3117060
2006-10-10,2.004168,2.004168,1.962494,1.973859,1.884308,3152772
2006-10-11,1.962494,2.007957,1.962494,1.992802,1.902391,1788817
2006-10-12,1.992802,2.004168,1.951128,1.966282,1.877074,2547311
2006-10-13,1.962494,1.973859,1.939762,1.962494,1.873458,1863132
2006-10-16,1.966282,1.973859,1.886722,1.939762,1.851758,6229527
2006-10-17,1.943551,2.004168,1.91703,1.951128,1.862608,4378170
2006-10-18,1.954916,2.007957,1.954916,2.00038,1.909625,3503670
2006-10-19,2.019323,2.0269,1.996591,2.004168,1.913242,2723437
2006-10-20,2.00038,2.00038,1.932185,1.947339,1.858991,2864953
2006-10-23,1.943551,1.943551,1.894299,1.894299,1.808357,2490894
2006-10-24,1.901876,2.083729,1.898087,2.083729,1.989193,9418316
2006-10-25,2.110249,2.208752,2.068574,2.144346,2.04706,15338940
2006-10-26,2.140558,2.140558,2.064786,2.098883,2.003659,3541739
2006-10-27,2.098883,2.204964,2.083729,2.167078,2.06876,8805216
2006-10-30,2.155712,2.155712,1.962494,2.07994,1.985576,4957611
2006-10-31,2.083729,2.114038,2.0269,2.114038,2.018127,3149726
2006-11-01,2.114038,2.114038,2.034477,2.057209,1.963876,3294152
2006-11-02,2.064786,2.095095,2.0269,2.068574,1.974726,2027514
2006-11-03,2.064786,2.155712,2.064786,2.098883,2.003659,1929734
2006-11-06,2.095095,2.114038,2.042054,2.064786,1.97111,2027237
2006-11-07,2.068574,2.07994,1.992802,2.019323,1.927709,2749053
2006-11-08,2.019323,2.049631,2.004168,2.019323,1.927709,1033067
2006-11-09,2.019323,2.095095,2.011745,2.087517,1.992809,2179241
2006-11-10,2.083729,2.121615,2.057209,2.083729,1.989193,2519987
2006-11-13,2.083729,2.193598,2.057209,2.132981,2.036211,5764593
2006-11-14,2.140558,2.155712,1.966282,1.981437,1.891542,7527794
2006-11-15,1.981437,2.019323,1.928396,1.935973,1.848141,6999902
2006-11-16,1.928396,1.970071,1.875356,1.879144,1.79389,6288604
2006-11-17,1.879144,1.924608,1.879144,1.913242,1.826441,3331701
2006-11-20,1.913242,1.913242,1.818527,1.86399,1.779423,5284798
2006-11-21,1.845047,1.89051,1.773064,1.856413,1.77219,5003829
2006-11-22,1.852624,1.970071,1.845047,1.920819,1.833674,6542791
2006-11-23,1.920819,1.943551,1.875356,1.932185,1.844525,2731070
2006-11-24,1.928396,1.977648,1.905665,1.958705,1.869841,2877739
2006-11-27,1.935973,1.970071,1.91703,1.951128,1.862608,2083920
2006-11-28,1.951128,2.007957,1.935973,1.958705,1.869841,2629964
2006-11-29,1.958705,1.996591,1.928396,1.962494,1.873458,2253147
2006-11-30,1.973859,2.07994,1.973859,2.015534,1.924092,3495012
2006-12-01,2.007957,2.102672,1.977648,2.057209,1.963876,7969273
2006-12-04,2.057209,2.087517,2.023111,2.083729,1.989193,5240850
2006-12-05,2.087517,2.223907,2.064786,2.151924,2.054294,7740049
2006-12-06,2.129192,2.144346,1.939762,2.064786,1.97111,4519452
2006-12-07,2.045843,2.07994,2.00038,2.030688,1.938559,3140604
2006-12-08,2.00038,2.060997,1.951128,1.977648,1.887925,2305401
2006-12-11,1.962494,2.049631,1.962494,2.045843,1.953026,1464604
2006-12-12,2.045843,2.045843,1.932185,1.996591,1.906008,4554058
2006-12-13,1.992802,2.091306,1.992802,2.083729,1.989193,5618240
2006-12-14,2.083729,2.170867,2.083729,2.102672,2.007277,5551815
2006-12-15,2.102672,2.204964,2.091306,2.121615,2.025361,8982395
2006-12-18,2.132981,2.208752,2.076152,2.197387,2.097694,18000861
2006-12-19,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-20,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-21,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-22,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-25,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-26,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-27,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-28,2.197387,2.197387,2.197387,2.197387,2.097694,0
2006-12-29,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-04,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-05,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-08,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-09,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-10,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-11,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-12,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-15,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-16,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-17,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-18,2.197387,2.197387,2.197387,2.197387,2.097694,0
2007-01-19,2.919115,3.385302,2.875546,3.333019,3.181805,55788316
2007-01-22,3.394016,3.6685,3.267666,3.6685,3.502065,26336187
2007-01-23,3.725139,4.034478,3.664143,4.034478,3.851439,20388011
2007-01-24,4.295891,4.295891,3.925556,3.956054,3.776573,16666738
2007-01-25,3.87763,3.986552,3.690284,3.725139,3.556135,12284748
2007-01-26,3.659786,3.820991,3.529079,3.690284,3.522861,11708548
2007-01-29,3.712068,3.912485,3.659786,3.773065,3.601886,11455257
2007-01-30,3.759994,4.13033,3.672856,3.868916,3.693389,15054484
2007-01-31,3.838418,3.921199,3.48551,3.489867,3.331536,9154521
2007-02-01,3.437584,3.651072,3.437584,3.563934,3.402243,9152098
2007-02-02,3.533436,3.572648,3.354804,3.380945,3.227556,8054360
2007-02-05,3.35916,3.511652,3.35916,3.411443,3.25667,4029641
2007-02-06,3.4158,3.563934,3.280736,3.476796,3.319059,6824340
2007-02-07,3.47244,3.746924,3.468083,3.690284,3.522861,20631995
2007-02-08,3.707712,3.729496,3.550864,3.577005,3.414721,14648311
2007-02-09,3.61186,3.93427,3.48551,3.93427,3.755778,20162178
2007-02-12,4.00398,4.086761,3.921199,3.986552,3.805687,18312201
2007-02-13,3.999623,4.387386,3.986552,4.387386,4.188336,14474472
2007-02-14,4.46581,4.640086,4.361245,4.552948,4.346387,13716392
2007-02-15,4.509379,4.618301,4.404814,4.618301,4.408775,13649420
2007-02-16,4.579089,5.080131,4.452739,4.918927,4.695762,17870487
2007-02-26,4.875358,5.267478,4.792577,5.228266,4.991067,16192861
2007-02-27,5.228266,5.568103,4.705439,4.705439,4.49196,18467381
2007-02-28,4.683655,5.080131,4.53552,5.062704,4.833016,11192400
2007-03-01,5.075775,5.097559,4.627015,4.696725,4.483641,8230745
2007-03-02,4.66187,4.949425,4.618301,4.836146,4.616736,7986883
2007-03-05,4.836146,5.049633,4.775149,4.879715,4.658329,7798297
2007-03-06,4.879715,5.045276,4.849216,4.875358,4.654169,4437451
2007-03-07,4.884071,4.936354,4.749008,4.849216,4.629214,6281404
2007-03-08,4.849216,5.049633,4.749008,4.918927,4.695762,8417706
2007-03-09,4.91457,4.975566,4.705439,4.871001,4.65001,8358772
2007-03-12,4.879715,4.910213,4.705439,4.810004,4.591781,6586847
2007-03-13,4.810004,5.010421,4.792577,4.958139,4.733195,10673791
2007-03-14,4.923283,5.454824,4.727223,5.433039,5.18655,19391010
2007-03-15,5.350258,5.480965,5.276191,5.380757,5.136639,7497869
2007-03-16,5.385114,5.64217,4.92764,5.05399,4.824698,9643747
2007-03-19,4.85793,5.075775,4.757722,4.910213,4.687443,7698423
2007-03-20,4.936354,5.175983,4.905856,5.001707,4.774786,3778083
2007-03-21,5.010421,5.075775,4.866644,4.892785,4.670806,6620405
2007-03-22,5.001707,5.075775,4.91457,4.988637,4.762309,8972391
2007-03-23,4.992994,5.358972,4.992994,5.358972,5.115842,11594008
2007-03-26,5.406898,5.89487,5.406898,5.89487,5.627428,25344739
2007-03-27,5.986364,6.221636,5.83823,5.947152,5.677338,19250132
2007-03-28,5.925368,6.003792,5.44611,5.990721,5.718931,12177052
2007-03-29,5.890513,6.252134,5.707523,6.099643,5.822911,12375866
2007-03-30,6.012506,6.317488,5.873085,6.104,5.827069,10640802
2007-04-02,6.09093,6.143212,5.83823,6.012506,5.739727,7792187
2007-04-03,6.003792,6.121428,5.881799,6.082216,5.806273,7274381
2007-04-04,6.056074,6.056074,5.903583,5.995078,5.72309,8624861
2007-04-05,5.982007,6.23035,5.955866,6.095286,5.818751,6443279
2007-04-06,6.047361,6.295703,5.947152,6.243421,5.960166,10965160
2007-04-09,6.269562,6.578901,6.269562,6.404625,6.114056,10377718
2007-04-10,6.465622,6.465622,6.147569,6.178067,5.897777,8868817
2007-04-11,6.186781,6.295703,5.968937,6.086573,5.810434,8265726
2007-04-12,6.099643,6.295703,6.077859,6.195495,5.914413,8179918
2007-04-13,6.195495,6.195495,6.195495,6.195495,5.914413,0
2007-04-16,6.134498,6.273919,6.099643,6.243421,5.960166,10232912
2007-04-17,6.317488,6.866456,6.317488,6.866456,6.554934,17310452
2007-04-18,7.01459,7.397996,6.840314,7.01459,6.696347,17527797
2007-04-19,7.049445,7.049445,6.313131,6.443837,6.151489,13757784
2007-04-20,6.535332,7.088657,6.535332,7.01459,6.696347,16207752
2007-04-23,7.01459,7.716049,7.01459,7.668123,7.32023,21716186
2007-04-24,7.755261,7.881611,7.363141,7.580985,7.237046,14221481
2007-04-25,7.537416,8.339084,7.363141,8.339084,7.960751,19028481
2007-04-26,8.278087,9.014402,8.19095,8.365225,7.985705,15735055
2007-04-27,8.291158,8.796557,8.147381,8.626639,8.235261,9845361
2007-04-30,8.495932,8.879338,8.321656,8.718133,8.322603,8959221
2007-05-03,8.495932,8.879338,8.321656,8.718133,8.322603,0
2007-05-04,8.495932,8.879338,8.321656,8.718133,8.322603,0
2007-05-08,8.752988,9.589511,8.752988,9.541585,9.108699,12836622
2007-05-09,9.541585,9.585154,8.757345,9.018759,8.60959,8790043
2007-05-10,8.84884,9.585154,8.58307,9.537228,9.104537,12324922
2007-05-11,9.410878,10.020843,8.931621,9.802998,9.358249,16774356
2007-05-14,9.585154,9.585154,9.149465,9.267101,8.846665,15565425
2007-05-15,9.262744,9.362953,8.343441,8.448006,8.064731,13727567
2007-05-16,8.413151,8.59614,8.095098,8.474147,8.089685,9751376
2007-05-17,8.561285,8.866267,8.452363,8.766059,8.368356,8918008
2007-05-18,8.626639,8.713776,8.452363,8.543858,8.156235,6117184
2007-05-21,8.321656,8.866267,8.169165,8.574356,8.185349,9867211
2007-05-22,8.670207,9.140751,8.626639,8.7922,8.39331,9978421
2007-05-23,8.800914,8.909836,8.630995,8.866267,8.464016,8577639
2007-05-24,8.892409,9.236603,8.691992,9.062327,8.651181,13175412
2007-05-25,9.132038,9.410878,9.118967,9.267101,8.846665,20199736
2007-05-28,9.284529,9.38038,9.053614,9.149465,8.734366,13746620
2007-05-29,9.149465,9.149465,8.892409,9.084112,8.671979,12200092
2007-05-30,8.408794,8.922907,8.177879,8.177879,7.80686,10247994
2007-05-31,7.803187,7.829328,7.358784,7.358784,7.024926,13647682
2007-06-01,7.40671,7.594056,6.62247,6.62247,6.322019,15428155
2007-06-04,6.666039,6.796745,5.960223,6.099643,5.822911,17372742
2007-06-05,6.169353,6.709608,6.151926,6.709608,6.405202,22811472
2007-06-06,6.796745,6.966664,6.578901,6.788032,6.480069,19437642
2007-06-07,6.740106,7.036374,6.605042,7.01459,6.696347,14417805
2007-06-08,7.079943,7.145297,6.844671,6.940523,6.625641,14195908
2007-06-11,7.062516,7.310858,6.971021,7.093014,6.771214,12256129
2007-06-12,7.0843,7.363141,6.483049,7.319572,6.987493,19383489
2007-06-13,7.820614,8.051529,7.820614,8.051529,7.686242,9327523
2007-06-14,8.408794,8.408794,7.737833,7.79883,7.445008,20504615
